ReleaseNumber|DrugId|DrugName|DosageUnitCode
14|28101568093|Isoptin Retard|36
14|28101568193|Isoptin Retard|36
14|28101569793|Nimotop|36
14|28101572493|Fotil|7
14|28101572593|Fotil Forte|7
14|28101572693|Mianserin "Mylan"|36
14|28101572793|Selegilin "Mylan"|36
14|28101574593|Myonil Uno|36
14|28101575293|Tilavist|7
14|28101575493|Acular|7
14|28101576593|Foradil|12
14|28101577993|Estrogel|6
14|28101578493|Xefo|36
14|28101578593|Xefo|36
14|28101578993|Phos-Ex|36
14|28101579693|Dicillin|14
14|28101579793|Dicillin|14
14|28101580293|Erdotin|14
14|28101580493|Sandimmun Neoral|14
14|28101580593|Sandimmun Neoral|14
14|28101580693|Sandimmun Neoral|14
14|28101580793|Sandimmun Neoral|17
14|28101582593|Tafil Retard|36
14|28101582693|Tafil Retard|36
14|28101582793|Tafil Retard|36
14|28101583093|Lamictal|36
14|28101583193|Lamictal|36
14|28101583293|Lamictal|36
14|28101584293|Didronel|36
14|28101584493|Cozaar|36
14|28101585794|Evorel|20
14|28101585894|Evorel|20
14|28101589294|Lopid|36
14|28101590594|Pulmicort Turbuhaler|33
14|28101591094|Trusopt|7
14|28101592894|Fleet Klar-til-brug|28
14|28101592994|Scandonest|39
14|28101593094|Scandonest-Adrenalin|39
14|28101594194|Mini-Pe|36
14|28101594294|Panodil Hot|3
14|28101595194|Kestine|36
14|28101596894|Serevent|33
14|28101598794|Pinex Retard|36
14|28101599894|Asacol|26
14|28101662594|Amphocil|16
14|28101663294|Atrovent|24
14|28101666194|Microcid|25
14|28101666494|Burinex|36
14|28101671394|Imacillin|36
14|28101671494|Palladon|14
14|28101671594|Palladon|14
14|28101671694|Palladon|14
14|28101671794|Palladon|14
14|28101672094|Alprox|36
14|28101673694|Omnic|14
14|28101674394|Panodil|36
14|28101674594|Hjerdyl|36
14|28101677894|Prograf|14
14|28101677994|Prograf|14
14|28101679294|Nicorette|24
14|28101680194|Zelitrex|36
14|28101682594|Flixotide|33
14|28101682694|Flixotide|33
14|28101682794|Flixotide|33
14|28101682894|Flixotide|33
14|28101687194|Octostim|24
14|28101688294|Amaryl|36
14|28101688394|Amaryl|36
14|28101688494|Amaryl|36
14|28101688594|Amaryl|36
14|28101689294|OxyContin|36
14|28101689394|OxyContin|36
14|28101689494|OxyContin|36
14|28101689594|Pentasa Sachet|3
14|28101693594|Harmonet|36
14|28101697094|Centyl Mite med Kaliumklorid|36
14|28101697294|Airomir|24
14|28101698894|Famvir|36
14|28101700794|Modiodal|36
14|28101700894|Alomide "Alcon"|7
14|28101706394|Humalog|9
14|28101706794|Crinone|1
14|28101708094|Cellcept|14
14|28101708194|Cellcept|36
14|28101709294|Zoladex|10
14|28101713294|Redap|25
14|28101715494|Clarinase|36
14|28101716994|Entocort|14
14|28101719494|Tolmin|36
14|28101719594|Zocor|36
14|28101720894|Nizoral|46
14|28101725194|Malfin|36
14|28101725294|Malfin|36
14|28101725394|Malfin|36
14|28101725494|Malfin|36
14|28101726794|Topimax|36
14|28101726894|Topimax|36
14|28101726994|Topimax|36
14|28101727094|Topimax|36
14|28101727794|Imozop|36
14|28101728794|Buventol Easyhaler|33
14|28101728894|Buventol Easyhaler|33
14|28101729994|Pulmicort Turbuhaler|33
14|28101730694|Lomir Retard|14
14|28101737494|Tetralysal|14
14|28101740094|Mycostatin|17
14|28101741995|Profamid|36
14|28101743495|Anafranil Retard|36
14|28101744995|Todolac|36
14|28101745095|Todolac|36
14|28101746195|Estrofem|36
14|28101750795|Evorel|20
14|28101752095|Sotalol "Mylan"|36
14|28101752195|Arimidex|36
14|28101753595|Cozaar Comp.|36
14|28101754395|Campral|36
14|28101754695|Betoptic S|7
14|28101755695|Natrilix Retard|36
14|28101756595|Innohep|9
14|28101757095|Risperdal|17
14|28101758295|Vancomycin "Hospira"|16
14|28101758395|Vancomycin "Hospira"|16
14|28101758795|Pentasa|36
14|28101759395|Didronel|36
14|28101760095|Zofran|17
14|28101760195|Zofran|26
14|28101760595|Delepsine Retard|36
14|28101760695|Delepsine Retard|36
14|28101766795|Rilutek|36
14|28101774595|Combivent|16
14|28101775495|Nicotinell Fruit|40
14|28101775695|Nicotinell Mint|40
14|28101775795|Nicotinell Mint|40
14|28101777795|Vectavir|25
14|28101778295|Deprakine|36
14|28101778395|Deprakine|36
14|28101779795|Contalgin Uno|14
14|28101779995|Contalgin Uno|14
14|28101780195|Contalgin Uno|14
14|28101781695|Vancomycin "Xellia"|16
14|28101781795|Vancomycin "Xellia"|16
14|28101781895|Innohep|9
14|28101783595|Zyprexa|36
14|28101783695|Zyprexa|36
14|28101783795|Zyprexa|36
14|28101783895|Zyprexa|36
14|28101785695|Ventoline|33
14|28101787795|Nurofen Junior|17
14|28101792195|Iopidine|7
14|28101793996|Cystagon|14
14|28101794096|Cystagon|14
14|28101795195|Lamictal|36
14|28101795295|Lamictal|36
14|28101796395|Zantac|4
14|28101796595|Fontex|36
14|28101801896|Klacid|17
14|28101802496|Sepan|36
14|28101802896|Contalgin|3
14|28101802996|Contalgin|3
14|28101803096|Contalgin|3
14|28101807196|Cabaser|36
14|28101807296|Cabaser|36
14|28101808696|Divina|36
14|28101809996|Dolol|14
14|28101813296|Tasmar|36
14|28101813496|Aldara|3
14|28101817296|Nicorette Microtab Classic|29
14|28101818296|Captopril "Stada"|36
14|28101818396|Captopril "Stada"|36
14|28101818496|Captopril "Stada"|36
14|28101818896|Myambutol|36
14|28101818996|Calcichew-D3 Forte|41
14|28101819896|Bisolvon|36
14|28101820696|Ovestin|45
14|28101821496|Aktivt Kul "Norit"|14
14|28101821996|Primperan|26
14|28101823396|Tradolan|36
14|28101824196|Xefo|16
14|28101825796|Sifrol|36
14|28101825896|Sifrol|36
14|28101825996|Sifrol|36
14|28101827196|Mirapexin|36
14|28101828596|Fucidin-Hydrocortison|25
14|28101831196|Serdolect|36
14|28101831396|Serdolect|36
14|28101831496|Serdolect|36
14|28101831596|Serdolect|36
14|28101832496|Orfiril Long|14
14|28101832596|Orfiril Long|14
14|28101836296|Imigran|24
14|28101836396|Imigran|24
14|28101836696|Requip|36
14|28101836796|Requip|36
14|28101836896|Requip|36
14|28101836996|Requip|36
14|28101837096|Requip|36
14|28101837196|Divina Plus|36
14|28101837396|Vexol|7
14|28101838196|Aprovel|36
14|28101838496|Cerezyme|9
14|28101839196|Otrivin ukonserveret|24
14|28101839296|Otrivin ukonserveret|24
14|28101842096|Femar|36
14|28101842796|Zanidip|36
14|28101844496|Diprosalic|25
14|28101845496|Imigran|26
14|28101845596|Arthrotec Forte|36
14|28101847296|Migea Rapid|36
14|28101847396|Rhinocort Aqua|24
14|28101847496|Rhinocort Aqua|24
14|28101848496|Prednisolon "DLF"|36
14|28101848596|Prednisolon "DLF"|36
14|28101848696|Prednisolon "DLF"|36
14|28101849196|Asasantin Retard|14
14|28101849296|Persantin Retard|14
14|28101849396|Asacol|21
14|28101851596|Zofran|36
14|28101851696|Zofran|36
14|28101851896|Pentasa|36
14|28101852596|Xenical|14
14|28101854096|Nobligan Retard|36
14|28101854196|Nobligan Retard|36
14|28101854296|Nobligan Retard|36
14|28101857796|Efexor Depot|14
14|28101857896|Efexor Depot|14
14|28101859396|Aciclovir "Actavis"|36
14|28101859496|Aciclovir "Actavis"|36
14|28101859596|Aciclovir "Actavis"|36
14|28101860096|Evo-Conti|20
14|28101860196|Evo-Sequi|20
14|28101860996|Modifenac|14
14|28101861096|Movicol|3
14|28101861296|Zarator|36
14|28101861396|Zarator|36
14|28101861496|Zarator|36
14|28101862896|Comtess|36
14|28101863196|Aciclodan|36
14|28101863296|Aciclodan|36
14|28101863396|Aciclodan|36
14|28101864496|Naragran|36
14|28101866396|Apydan|36
14|28101866496|Apydan|36
14|28101866596|Mandolgin|14
14|28101866696|Mandolgin|14
14|28101866996|Solian|36
14|28101867096|Solian|36
14|28101867196|Sandimmun Neoral|14
14|28101867596|Madopar Quick 62,5|36
14|28101867696|Madopar Quick 125|36
14|28101871497|Divigel|3
14|28101871597|Divigel|3
14|28101872097|Plavix|36
14|28101875297|Xalatan|7
14|28101875697|Losec|36
14|28101876197|Extraneal|15
14|28101879297|Pulmicort Turbuhaler|33
14|28101879397|Pulmicort Turbuhaler|33
14|28101879497|Terbasmin Turbuhaler|33
14|28101879797|Aricept|36
14|28101879897|Aricept|36
14|28101881397|Zomig|36
14|28101882397|NovoNorm|36
14|28101882497|NovoNorm|36
14|28101882597|NovoNorm|36
14|28101882797|Evista|36
14|28101883197|Ovestin|36
14|28101884897|Glytrin|24
14|28101885297|Phosphoral|17
14|28101885397|Propess|42
14|28101886197|Klacid Uno|36
14|28101886997|Vagifem|44
14|28101887797|Nasonex|24
14|28101888097|Exelon|14
14|28101888197|Exelon|14
14|28101888297|Exelon|14
14|28101888397|Exelon|14
14|28101889297|Humulin NPH KwikPen|9
14|28101890497|Humalog|9
14|28101890597|Ibutop|25
14|28101891697|Telfast|36
14|28101891797|Telfast|36
14|28101892597|Bioclavid|36
14|28101893097|Famvir|36
14|28101896997|Elocom|25
14|28101897297|Atacand|36
14|28101897397|Atacand|36
14|28101897497|Atacand|36
14|28101897897|Cozaar|36
14|28101897997|Seroxat|17
14|28101898497|Edronax|36
14|28101899997|Alphagan|7
14|28101902397|Priorix|23
14|28101902497|Otrivin Menthol ukonserveret|24
14|28101902597|Zipzoc|32
14|28101903697|Proctosedyl|25
14|28101904597|Cosopt|7
14|28101904697|Oculac|7
14|28101904797|Oculac|7
14|28101904897|Nasacort|24
14|28101905597|Orfiril Long|2
14|28101905697|Orfiril Long|2
14|28101905997|Benadryl|14
14|28101906597|Zelitrex|36
14|28101906797|Micardis|36
14|28101906897|Micardis|36
14|28101906997|Viagra|36
14|28101907097|Viagra|36
14|28101907197|Viagra|36
14|28101907897|Etalpha|14
14|28101911897|Zitromax|36
14|28101913697|Ketesse|36
14|28101916897|Cipramil|36
14|28101917397|Dolol|4
14|28101919797|Singulair|41
14|28101919897|Singulair|36
14|28101921397|Beclomet Easyhaler|33
14|28101924897|Prograf|14
14|28101925897|Emadine|7
14|28101927197|Pantoloc|36
14|28101929797|Stesolid|27
14|28101931097|Aerobec|24
14|28101931197|Aerobec|24
14|28101931897|Cellcept|16
14|28101932597|Gemadol Retard|14
14|28101932697|Gemadol Retard|14
14|28101932797|Gemadol Retard|14
14|28101932897|Gemadol Retard|14
14|28101933897|Diovan Comp 80 mg/12,5 mg|36
14|28101934697|Cellcept|17
14|28101935297|Mandolgin|4
14|28101936197|Malarone|36
14|28101939997|Clozapine "Actavis"|36
14|28101940097|Clozapine "Actavis"|36
14|28101941197|Rozex|25
14|28101941297|Rozex|25
14|28101942297|Redap|25
14|28101942497|Mandolgin Retard|36
14|28101942597|Mandolgin Retard|36
14|28101942697|Mandolgin Retard|36
14|28101943797|Tetracyclin "Actavis"|36
14|28101945397|Herpavir|25
14|28101949797|Oftagel|7
14|28101952197|CoAprovel|36
14|28101953197|Premid|14
14|28101953397|Miflonide|12
14|28101954397|Zopiclone "Actavis"|36
14|28101954597|Zopiclone "Actavis"|36
14|28101954997|Basiron|25
14|28101955097|Basiron|25
14|28101955197|Basiron Wash|25
14|28101957397|Subutex|29
14|28101957497|Subutex|29
14|28101957697|Imoclone|36
14|28101958997|Topimax|14
14|28101959097|Topimax|14
14|28101959797|Artelac|7
14|28103002898|Aciclodan|25
14|28103004898|Carduran Retard|36
14|28103005398|Sonata|14
14|28103005998|Ammonaps|36
14|28103007098|Cerazette|36
14|28103007198|Oxis Turbuhaler|33
14|28103007298|Oxis Turbuhaler|33
14|28103007998|Maxalt|36
14|28103008098|Maxalt|36
14|28103008198|Maxalt Smelt|36
14|28103008298|Maxalt Smelt|36
14|28103008498|Bettamousse|11
14|28103008798|Vancocin|14
14|28103009598|Activelle|36
14|28103009698|Fluprosin|36
14|28103010598|Celluvisc|7
14|28103011298|Adalat Oros|36
14|28103012298|Arava|36
14|28103012398|Arava|36
14|28103012798|Buspiron "Actavis"|36
14|28103013398|Depolan|36
14|28103013498|Depolan|36
14|28103013598|Depolan|36
14|28103013698|Depolan|36
14|28103015598|Desmopressin "Actavis"|24
14|28103016298|Flixonase|16
14|28103017798|OxyContin|36
14|28103019598|Metoprolol "GEA"|36
14|28103019698|Metoprolol "GEA"|36
14|28103019798|Metoprolol "GEA"|36
14|28103020598|Allergodil|7
14|28103022898|Rhinocort Turbuhaler|33
14|28103023098|Risperdal|36
14|28103024398|Pariet|36
14|28103024498|Pariet|36
14|28103025298|Propecia|36
14|28103026698|Azopt|7
14|28103028498|Atacand Zid 8 mg/12,5 mg|36
14|28103028898|Triatec|14
14|28103030998|Acivir|25
14|28103032398|Synagis|16
14|28103034298|Keppra|36
14|28103035198|Synagis|16
14|28103036498|Novorapid|9
14|28103036598|Novorapid Penfill|9
14|28103036798|Pantoloc|36
14|28103037098|Muse|1
14|28103037198|Muse|1
14|28103037298|Muse|1
14|28103037998|Implanon NXT|10
14|28103038698|Seretide|33
14|28103038798|Seretide|33
14|28103038898|Seretide|33
14|28103039498|Orgalutran|13
14|28103040998|Imozop|36
14|28103041398|Trileptal|36
14|28103041498|Trileptal|36
14|28103041598|Trileptal|36
14|28103045298|Zofenil|36
14|28103048998|Cardiostad|36
14|28103049098|Cardiostad|36
14|28103049198|Cardiostad|36
14|28103049898|Pinex Junior|26
14|28103049998|balance 1,5% glucose, 1,75 mmol/l calcium|15
14|28103050098|balance 2,3% glucose, 1,75 mmol/l calcium|15
14|28103050198|balance 4,25% glucose, 1,75 mmol/l calcium|15
14|28103050298|Bricanyl Turbuhaler|33
14|28103050898|Enbrel|16
14|28103052198|Actos|36
14|28103052600|Lescol depot|36
14|28103053898|Corodil|36
14|28103054498|Pinex Junior|26
14|28103054598|Pinex|26
14|28103054698|Pinex|26
14|28103056398|Zymelin ukonserveret|24
14|28103056498|Zymelin ukonserveret|24
14|28103056998|Sifrol|36
14|28103060799|Puregon|9
14|28103061999|NovoMix 30 Penfill|9
14|28103062299|Nicotinell Mint|34
14|28103065199|Bactroban|25
14|28103065399|Lantus|9
14|28103066399|Leukeran|36
14|28103066599|Luveris|9
14|28103067699|Fem-Mono Retard|36
14|28103068599|Relenza|33
14|28103068999|Atenolol "Sandoz"|36
14|28103069099|Atenolol "Sandoz"|36
14|28103070199|Keppra|36
14|28103070299|Keppra|36
14|28103070399|Keppra|36
14|28103071299|Benaday|36
14|28103071399|Xatral Uno|36
14|28103074199|Mifegyne|36
14|28103074299|Klacid|16
14|28103076099|Evra|20
14|28103076299|Xeloda|36
14|28103076499|Cifin|36
14|28103076599|Cifin|36
14|28103076699|Cifin|36
14|28103080499|Zomig|36
14|28103080599|Ciflox|7
14|28103080799|Visudyne|16
14|28103087699|Zyprexa Velotab|36
14|28103087799|Zyprexa Velotab|36
14|28103087899|Zyprexa Velotab|36
14|28103087999|Zyprexa Velotab|36
14|28103089399|Actos|36
14|28103089999|Zymelin Menthol Ukonserveret|24
14|28103090099|Pulmicort Turbuhaler|33
14|28103090199|Pulmicort Turbuhaler|33
14|28103090599|Trimonil Retard|36
14|28103090699|Trimonil Retard|36
14|28103091899|Physioneal 40 Glucose 1,36% w/v/13,6 mg/ml|15
14|28103091999|Physioneal 40 Glucose 2,27% w/v/22,7 mg/ml|15
14|28103092099|Physioneal 40 Glucose 3,86% w/v/38,6 mg/ml|15
14|28103092399|Orfadin|14
14|28103097099|Aromasin|36
14|28103097299|Enacodan|36
14|28103097399|Enacodan|36
14|28103097499|Enacodan|36
14|28103097999|Cardicor|36
14|28103099399|Zomig Rapimelt|36
14|28103101199|Avelox|36
14|28103101499|Hydrokortison "Nycomed"|36
14|28103105999|Moclostad|36
14|28103106299|Loratadin "HEXAL"|36
14|28103106499|Diclon|36
14|28103106599|Diclon|36
14|28103106699|Diclon|36
14|28103106899|Gambrosol Trio 10|15
14|28103107299|Gambrosol Trio 40|15
14|28103107699|Enacecor|36
14|28103114599|Desorelle|36
14|28103114699|Novynette|36
14|28103114899|Truxal|36
14|28103114999|Truxal|36
14|28103115099|Truxal|36
14|28103115499|Zomig|36
14|28103115799|Oxynorm|17
14|28103115899|Oxynorm|17
14|28103117299|Benylan|17
14|28103120999|Aerius|36
14|28103123599|Xeloda|36
14|28103126299|Zyx mint|34
14|28103126999|Celebra|14
14|28103127099|Celebra|14
14|28103128799|Vaniqa|25
14|28103129499|Oxynorm|14
14|28103129599|Oxynorm|14
14|28103129699|Oxynorm|14
14|28103130599|Zyprexa|36
14|28103130699|Zyprexa|36
14|28103131000|Panodil Zapp|36
14|28103131100|Indivina|36
14|28103131200|Indivina|36
14|28103131300|Indivina|36
14|28103132300|Selo-zok|36
14|28103132600|Cefotrix|16
14|28103134300|Vialerg|36
14|28103134499|Trisequens|36
14|28103134600|Timosan Depot|7
14|28103134700|Zyban|36
14|28103138400|Cerezyme|9
14|28103138700|Avirox|25
14|28103139399|Atrovent|24
14|28103141000|Symbicort Turbuhaler|33
14|28103143900|Diproderm|25
14|28103146400|Lamictal|36
14|28103146500|Furix|36
14|28103146600|Zidoval|1
14|28103147200|Isotretinoin "Actavis"|14
14|28103148900|Nexium|36
14|28103149000|Nexium|36
14|28103149300|Almogran|36
14|28103150300|Seractiv|36
14|28103150400|Seractiv|36
14|28103152500|Casodex|36
14|28103153100|Accutin|14
14|28103153200|Accutin|14
14|28103153300|Tobi|16
14|28103158600|Yasmin 28|36
14|28103158700|Yasmin|36
14|28103160200|Daivobet|25
14|28103160800|Folimet|36
14|28103160900|Protopic|25
14|28103161800|Axura|36
14|28103163100|Paroxetin "HEXAL"|36
14|28103164200|Diamicron Uno|36
14|28103164400|Magnesia "medic"|36
14|28103165300|Loratadin "ratiopharm"|36
14|28103168300|Trental|36
14|28103168800|Xefo Rapid|36
14|28103169100|Atacand Zid 16 mg/12,5 mg|36
14|28103169300|TrioBe|36
14|28103169700|Ciloxan|31
14|28103170100|Zaditen|7
14|28103170200|Zaditen|7
14|28103170800|Delnil|12
14|28103171500|APO-go Pen|16
14|28103171600|Budenofalk|14
14|28103174300|Trileptal|17
14|28103176100|Singulair|41
14|28103176400|Protopic|25
14|28103176800|Panodil|36
14|28103176900|Pneumovax|17
14|28103179600|Symbicort Mite Turbuhaler|33
14|28103179700|Hydroxyurea "Medac"|14
14|28103180400|Seretide|24
14|28103180500|Seretide|24
14|28103182900|Tramadol "Actavis"|14
14|28103183300|Flixotide|24
14|28103185700|Diclofenac Rapid "Teva"|36
14|28103186400|Perichol|36
14|28103186500|Perichol|36
14|28103186600|Perichol|36
14|28103192400|Ciprofloxacin "Actavis"|36
14|28103192500|Ciprofloxacin "Actavis"|36
14|28103194500|Bisoprolol "Actavis"|36
14|28103194600|Bisoprolol "Actavis"|36
14|28103201100|Sebiprox|46
14|28103201300|HBVAXPRO|13
14|28103201400|HBVAXPRO|13
14|28103204400|balance 1,5% glucose, 1,25 mmol/l calcium|15
14|28103204500|balance 4,25% glucose, 1,25 mmol/l calcium|15
14|28103204600|balance 2,3% glucose, 1,25 mmol/l calcium|15
14|28103204700|Alkeran|36
14|28103205300|Lumigan|7
14|28103205500|Mycostatin|17
14|28103205700|Terbasmin Turbuhaler|33
14|28103206100|Neurontin|14
14|28103206300|Viscotears|7
14|28103206400|Vfend|36
14|28103206500|Vfend|36
14|28103206600|Vfend|16
14|28103206800|Travatan|7
14|28103207600|Gabapentin "Actavis"|14
14|28103207700|Gabapentin "Actavis"|14
14|28103208900|Fosamax Ugetablet|36
14|28103212300|Zitromax|16
14|28103212400|Palladon|14
14|28103212500|Palladon|14
14|28103214600|Zoloft|36
14|28103216200|Ipstyl Autogel|13
14|28103216300|Ipstyl Autogel|13
14|28103216400|Ipstyl Autogel|13
14|28103216600|Invanz|16
14|28103217000|Vepicombin Novum|36
14|28103217100|Vepicombin Novum|36
14|28103217200|Vepicombin Novum|36
14|28103220901|Fungizone|16
14|28103221601|Isodur|36
14|28103221701|Isodur|36
14|28103222201|Ciloxan|7
14|28103222301|Euthyrox|36
14|28103222401|Euthyrox|36
14|28103222601|Euthyrox|36
14|28103223300|Berodual|24
14|28103226101|Pulmicort Turbuhaler|33
14|28103230901|Relpax|36
14|28103231101|Xalcom|7
14|28103231301|Ranitidin "Ratiopharm"|36
14|28103231401|Ranitidin "Ratiopharm"|36
14|28103231701|Actiq|34
14|28103231801|Actiq|34
14|28103231901|Actiq|34
14|28103232001|Actiq|34
14|28103232101|Actiq|34
14|28103232201|Actiq|34
14|28103232601|Zyvoxid|36
14|28103233401|Seroquel|36
14|28103233501|Seroquel|36
14|28103233601|Seroquel|36
14|28103234001|Tamiflu|14
14|28103234401|Jurnista|36
14|28103234501|Jurnista|36
14|28103234601|Jurnista|36
14|28103235201|Arixtra|13
14|28103235701|Puregon|9
14|28103235801|Opatanol|7
14|28103237201|NuvaRing|42
14|28103237301|Cetirizin "Ratiopharm"|36
14|28103238101|Atrovent|24
14|28103238401|Voltaren Ophtha|7
14|28103240101|Lisinopril "Actavis"|36
14|28103240201|Lisinopril "Actavis"|36
14|28103240301|Lisinopril "Actavis"|36
14|28103243901|Amoxicillin/clavulansyre "Actavis"|36
14|28103244101|Amoxicillin/clavulansyre "Actavis"|17
14|28103244201|Metformin "Actavis"|36
14|28103244301|Metformin "Actavis"|36
14|28103245101|Zolpidem "Actavis"|36
14|28103245201|Zolpidem "Actavis"|36
14|28103246001|Zonoct|36
14|28103246301|Roximstad|36
14|28103246401|Roximstad|36
14|28103246701|Detrusitol Retard|14
14|28103246901|Detrusitol Retard|14
14|28103249601|MicardisPlus|36
14|28103249801|PritorPlus|36
14|28103251601|Tradolan Retard|36
14|28103251701|Tradolan Retard|36
14|28103251801|Tradolan Retard|36
14|28103252601|Emadine|7
14|28103253301|Actrapid|9
14|28103253401|Actrapid Penfill|9
14|28103253901|Paroxetin "Actavis"|36
14|28103255201|Fluoxetin "Actavis"|36
14|28103255801|Enalapril "Actavis"|36
14|28103255901|Enalapril "Actavis"|36
14|28103256001|Enalapril "Actavis"|36
14|28103259101|Cetirizin "Actavis"|36
14|28103260001|Seroquel|36
14|28103260101|Neurontin|36
14|28103260201|Neurontin|36
14|28103260901|Sandimmun Neoral|14
14|28103261001|Sandimmun Neoral|14
14|28103261201|Laxoberal|14
14|28103264701|Fludara|36
14|28103266201|Duovent|16
14|28103267001|Mixtard 30|9
14|28103267301|Mixtard 30 Penfill|9
14|28103268201|Mixtard 30 InnoLet|9
14|28103270001|Elidel|25
14|28103270601|Ambirix|13
14|28103271101|Forsteo|16
14|28103271501|Inflexal V|13
14|28103271701|Pulmicort Turbuhaler|33
14|28103271901|Xyzal|36
14|28103274501|Novofem|36
14|28103274801|Cialis|36
14|28103275101|Diovan|36
14|28103275901|Nicotinell Lakrids|40
14|28103276001|Nicotinell Lakrids|40
14|28103276401|Insulatard|9
14|28103276501|Insulatard Penfill|9
14|28103276701|Insulatard InnoLet|9
14|28103276801|Insulatard FlexPen|9
14|28103277501|Cetirizin "PCD"|36
14|28103280501|Zavesca|14
14|28103280901|Triminetta|36
14|28103281301|Malonetta|36
14|28103281701|Fluconazol "HEXAL"|14
14|28103281801|Fluconazol "HEXAL"|14
14|28103281901|Fluconazol "HEXAL"|14
14|28103282401|Actilax|7
14|28103284201|Cozaar|36
14|28103284701|DiTeKiPol/Act-Hib|23
14|28103284901|Salamol|24
14|28103285001|Metvix|25
14|28103285201|Vivelle Dot|20
14|28103285301|Vivelle Dot|20
14|28103285401|Vivelle Dot|20
14|28103285501|Vivelle Dot|20
14|28103285601|Fluconazol "Stada"|14
14|28103285801|Fluconazol "Stada"|14
14|28103285901|Fluconazol "Stada"|14
14|28103286601|Fluoxetin "Actavis"|14
14|28103287001|Remeron Smelt|36
14|28103287101|Remeron Smelt|36
14|28103287201|Remeron Smelt|36
14|28103290501|Cozaar Comp. Forte|36
14|28103291301|Asmanex Twisthaler|33
14|28103291401|Asmanex Twisthaler|33
14|28103293201|Carvedilol "KRKA"|36
14|28103293301|Carvedilol "KRKA"|36
14|28103293401|Carvedilol "KRKA"|36
14|28103293501|Carvedilol "KRKA"|36
14|28103295501|Zarator|36
14|28103295901|Zeldox|14
14|28103296001|Zeldox|14
14|28103296101|Zeldox|14
14|28103296201|Zeldox|14
14|28103296301|Calfovit D3|3
14|28103297201|Tadol|14
14|28103297401|Tadol|26
14|28103298101|Zolpidem "Hexal"|36
14|28103304001|Moxonat|36
14|28103304201|Moxonat|36
14|28103307301|Diclofenac Rapid "Actavis"|36
14|28103307501|Diclofenac Rapid "Orifarm"|36
14|28103308001|bicaVera 1,5% Glucose|15
14|28103308101|bicaVera 2,3% Glucose|15
14|28103308201|bicaVera 4,25% Glucose|15
14|28103308401|Diclon Rapid|36
14|28103308801|Cardosin Retard|36
14|28103309101|Risperdal Consta|23
14|28103309201|Risperdal Consta|23
14|28103309301|Risperdal Consta|23
14|28103309401|Ciprofloxacin "HEXAL"|36
14|28103309501|Ciprofloxacin "HEXAL"|36
14|28103310001|Migard|36
14|28103310301|Novorapid FlexPen|9
14|28103312501|Combar|36
14|28103312601|Combar|36
14|28103314101|Mirtazapin "HEXAL"|36
14|28103314201|Mirtazapin "HEXAL"|36
14|28103314301|Mirtazapin "HEXAL"|36
14|28103316001|Oftaquix|7
14|28103318801|Atenolol "Sandoz"|36
14|28103319801|Duovent|16
14|28103320601|Ramipril/hydrochlorthiazid "1A Farma"|36
14|28103321701|Pamol Flash|36
14|28103321801|Pamol Flash|36
14|28103322401|Niferex|14
14|28103322501|Ebixa|36
14|28103323001|Alnok|36
14|28103323801|Roxithromycin "Orifarm"|36
14|28103323901|Roxithromycin "Orifarm"|36
14|28103327901|Spiriva|12
14|28103328201|Norspan|20
14|28103328301|Norspan|20
14|28103328401|Norspan|20
14|28103329601|Felodipin "Teva"|36
14|28103329701|Felodipin "Teva"|36
14|28103332201|Symbicort Turbuhaler|33
14|28103332601|Navelbine|14
14|28103332701|Navelbine|14
14|28103332901|Navelbine|14
14|28103334201|Abilify|36
14|28103334301|Abilify|36
14|28103334401|Abilify|36
14|28103335601|Seretide|33
14|28103335701|Seretide|33
14|28103335801|Meloxicam "Stada"|36
14|28103335901|Meloxicam "Stada"|36
14|28103336001|Seretide|33
14|28103336601|Oxeol|36
14|28103336701|Oxeol|36
14|28103339002|Procren Depot|13
14|28103339102|Duspatalin Retard|14
14|28103340702|Cipralex|36
14|28103340802|Cipralex|36
14|28103340902|Cipralex|36
14|28103341102|Cipralex|36
14|28103341702|Kestine|36
14|28103342602|Felodin|36
14|28103342702|Felodin|36
14|28103342902|Felodipin "Actavis"|36
14|28103343002|Felodipin "Actavis"|36
14|28103345302|Levitra|36
14|28103345402|Levitra|36
14|28103345502|Levitra|36
14|28103346001|Oxis Turbuhaler|33
14|28103346402|Asacol|36
14|28103348602|Oxis Turbuhaler|33
14|28103349002|Symbicort Forte Turbuhaler|33
14|28103351102|Sertralin "Hexal"|36
14|28103351202|Sertralin "Hexal"|36
14|28103354302|Mirtazapin "Arrow"|36
14|28103354402|Mirtazapin "Arrow"|36
14|28103354502|Mirtazapin "Arrow"|36
14|28103354602|Symbicort Turbohaler|33
14|28103354802|OxyContin|36
14|28103356202|Keppra|17
14|28103356502|Testogel|3
14|28103357302|Arcoxia|36
14|28103357402|Arcoxia|36
14|28103357502|Arcoxia|36
14|28103357602|Malarone|36
14|28103357802|Feminil mite|36
14|28103359500|NovoMix 30 FlexPen|9
14|28103361502|Dukoral|6
14|28103361902|Paroxetin "PCD"|36
14|28103364602|Zomig Nasal|24
14|28103364702|Zomig Nasal|24
14|28103365102|Seroxat|36
14|28103366502|Sulfasalazin "medac"|36
14|28103366902|Humira|13
14|28103368702|Alprazolam "PCD"|36
14|28103368802|Alprazolam "PCD"|36
