DrugID|Navn|Ental|Flertal
28104501109|Ropivacain "Fresenius Kabi"|ml|ml
28104535109|Rapiscan|dosis|doser
28104553709|Ropivacain "B. Braun"|ml|ml
28104587609|Lidokain "FarmaPlus"|ml|ml
28104587709|Lidokain "FarmaPlus"|ml|ml
28104615709|Gonapeptyl|injektionssprøjte|injektionssprøjter
28104623609|Brevibloc|ml|ml
28104650910|Methylthioniniumchl. Proveblue|ml|ml
28104719810|Paricalcitol "Hospira"|ml|ml
28104730210|Xgeva|dosis|doser
28104735710|Paricalcitol "Alternova"|ml|ml
28104781710|Signifor|ampul|ampuller
28104781810|Signifor|ampul|ampuller
28104781910|Signifor|ampul|ampuller
28104808610|Octreotid "Sun"|ml|ml
28104808710|Octreotid "Sun"|ml|ml
28104808910|Octreotid "Sun"|ml|ml
28104894511|Xion|ml|ml
28105166412|Tranexamic acid "Stragen"|ml|ml
28105170512|Atosiban "SUN"|ml|ml
28105194412|Pilexam|ml|ml
28105218913|Suprefact|ml|ml
28105308713|Diafer|mg|mg
28101592994|Scandonest|ml|ml
28101593094|Scandonest-Adrenalin|ml|ml
28103729003|Apidra|enhed|enheder
28105244013|Ryzodeg 100 Penfill|enhed|enheder
28104583609|Fragmin|injektionssprøjte|injektionssprøjter
28104583709|Fragmin|injektionssprøjte|injektionssprøjter
28104660310|Fragmin|injektionssprøjte|injektionssprøjter
28104740910|Fragmin|injektionssprøjte|injektionssprøjter
28104903011|Fragmin|injektionssprøjte|injektionssprøjter
28105091712|Fragmin|injektionssprøjte|injektionssprøjter
28104888411|Atropin "Stragen"|ml|ml
28101947897|Septanest|injektionssprøjte|injektionssprøjter
28101947997|Septocaine|injektionssprøjte|injektionssprøjter
28103331901|Magnevist|injektionssprøjte|injektionssprøjter
28103458302|Norditropin NordiFlex|mg|mg
28103458402|Norditropin NordiFlex|mg|mg
28103486203|Rhophylac|mikrogram|mikrogram
28103514403|Norditropin NordiFlex|mg|mg
28103571903|Copaxone|injektionssprøjte|injektionssprøjter
28103863205|Eprex|injektionssprøjte|injektionssprøjter
28103942606|Mircera|dosis|doser
28103943106|Mircera|dosis|doser
28104064507|MultiHance|injektionssprøjte|injektionssprøjter
28104244907|Ebetrex|injektionssprøjte|injektionssprøjter
28104247307|Mircera|dosis|doser
28104247607|Mircera|dosis|doser
28104247707|Mircera|dosis|doser
28104433408|Multiferon|injektionssprøjte|injektionssprøjter
28104785010|Efedrin "Stragen"|ml|ml
28104972711|Beriglobin|ml|ml
28105301513|Plegridy|injektionssprøjte|injektionssprøjter
28105301713|Plegridy|injektionssprøjte|injektionssprøjter
28103405702|Dotarem|injektionssprøjte|injektionssprøjter
28103874005|Byetta|dosis|doser
28104592909|Jext|injektionspen|injektionspenne
28104593009|Jext|injektionspen|injektionspenne
28104960411|Tresiba 200 Flextouch|enhed|enheder
28105237313|Tresiba 100 Flextouch|enhed|enheder
28104996811|Lyxumia|dosis|doser
28103786904|Aranesp|dosis|doser
28104506809|Norditropin Flexpro|mg|mg
28104506909|Norditropin Flexpro|mg|mg
28104507009|Norditropin Flexpro|mg|mg
28104853211|Sumatriptan "SUN"|injektionspen|injektionspenne
28104973111|Ryzodeg 100 Flextouch|enhed|enheder
28105087812|Metex Pen|injektionspen|injektionspenne
28105087912|Metex Pen|injektionspen|injektionspenne
28105088012|Metex Pen|injektionspen|injektionspenne
28105088112|Metex Pen|injektionspen|injektionspenne
28105088212|Metex Pen|injektionspen|injektionspenne
28105088312|Metex Pen|injektionspen|injektionspenne
28105088412|Metex Pen|injektionspen|injektionspenne
28105088512|Metex Pen|injektionspen|injektionspenne
28105088712|Metex Pen|injektionspen|injektionspenne
28105170312|Simponi|injektionspen|injektionspenne
28105206612|Bemfola|injektionspen|injektionspenne
28105219513|Lyxumia|dosis|doser
28105301813|Plegridy|injektionspen|injektionspenne
28101940297|Klexane|ml|ml
28104084507|Poliovaccine "SSI"|dosis|doser
28101125283|Trilafon Dekanoat|ml|ml
28105192512|Mabthera|ml|ml
28103270601|Ambirix|injektionssprøjte|injektionssprøjter
28100583470|Lederspan|ml|ml
28101175980|Alk (108) Betula Verrucosa|ml|ml
28101194184|Alk (108) Betula Verrucosa|ml|ml
28101194784|Alk (225) Phleum Pratense|ml|ml
28101231685|Alk (504) Dermatoph. Farinae|ml|ml
28101231785|Alk (504) Dermatoph. Farinae|ml|ml
28101246185|Alk (312) Artemisia Vulgaris|ml|ml
28101248185|Alk (553) Hundehår|ml|ml
28101248285|Alk (553) Hundehår|ml|ml
28101249185|Alk (801) Bigift|ml|ml
28101249285|Alk (801) Bigift|ml|ml
28101249785|Alk (802) Hvepsegift|ml|ml
28101837596|Optison|ml|ml
28103124299|DepoCyte|ml|ml
28103182500|Engerix-B 20 mikrogram/1 ml|dosis|doser
28103526903|Fendrix|injektionssprøjte|injektionssprøjter
28104571909|Triesence|ml|ml
28105034511|Engerix-B|dosis|doser
28103267301|Mixtard 30 Penfill|IE|IE
28101482891|Tetanusvaccine "SSI"|dosis|doser
28101482991|Difterivaccine "SSI"|dosis|doser
28101483091|Difterivaccine "SSI"|dosis|doser
28101574693|Fluarix|injektionssprøjte|injektionssprøjter
28103185296|Vaqta|injektionssprøjte|injektionssprøjter
28103215200|NeisVac-C|injektionssprøjte|injektionssprøjter
28103366702|diTekiBooster|injektionssprøjte|injektionssprøjter
28103530403|DiTeKiPol Booster|injektionssprøjte|injektionssprøjter
28103572303|TicoVac Junior|injektionssprøjte|injektionssprøjter
28103572403|TicoVac|injektionssprøjte|injektionssprøjter
28103648004|diTeBooster|injektionssprøjte|injektionssprøjter
28103724604|NovoMix 70 FlexPen|enhed|enheder
28103007398|Pro-Epanutin|ml|ml
28103410502|Ketesse|ml|ml
28104498509|Ozurdex|implantat|implantater
28100330160|Regenon|kapsel|kapsler
28100911976|Lomustine "Medac"|kapsel|kapsler
28101095182|Venoruton|kapsel|kapsler
28101287386|Dipentum|kapsel|kapsler
28120213693|SeHCAT|kapsel|kapsler
28120215493|Capsion|kapsel|kapsler
28101860996|Modifenac|kapsel|kapsler
28103853405|Equasym Depot|kapsel|kapsler
28104684910|Oracea|kapsel|kapsler
28101867196|Sandimmun Neoral|kapsel|kapsler
28103260901|Sandimmun Neoral|kapsel|kapsler
28103261201|Laxoberal|kapsel|kapsler
28103332601|Navelbine|kapsel|kapsler
28103332701|Navelbine|kapsel|kapsler
28103332901|Navelbine|kapsel|kapsler
28103954206|Imogas|kapsel|kapsler
28104200807|Toctino|kapsel|kapsler
28104200907|Toctino|kapsel|kapsler
28104445008|Aloxi|kapsel|kapsler
28104748610|Vyndaqel|kapsel|kapsler
28105045012|Ciqorin|kapsel|kapsler
28105045112|Ciqorin|kapsel|kapsler
28105045212|Ciqorin|kapsel|kapsler
28105045312|Ciqorin|kapsel|kapsler
28105151712|Xtandi|kapsel|kapsler
28105317613|Vargatef|kapsel|kapsler
28105317713|Vargatef|kapsel|kapsler
28105336213|Metopirone|kapsel|kapsler
28116170104|Sabalin|kapsel|kapsler
52610045993|Bio-Qinon Q10|kapsel|kapsler
52610057196|Ginsana|kapsel|kapsler
52610058197|Prostasan|kapsel|kapsler
52610062198|Prostaplant|kapsel|kapsler
52620008593|E-Vitamin "Natur-Drogeriet"|kapsel|kapsler
52620025593|Bio-E-Vitamin|kapsel|kapsler
28100396662|Tetralysal|kapsel|kapsler
28100535568|Rimactan|kapsel|kapsler
28100539968|Sinquan|kapsel|kapsler
28100616272|Treosulfan "Medac"|kapsel|kapsler
28100658675|Estracyt|kapsel|kapsler
28100674375|Sinquan|kapsel|kapsler
28101001578|Lomudal|kapsel|kapsler
28101003178|Prothiaden|kapsel|kapsler
28101377189|Duact|kapsel|kapsler
28101476891|Rifabutin "Pfizer"|kapsel|kapsler
28101793996|Cystagon|kapsel|kapsler
28101794096|Cystagon|kapsel|kapsler
28101821496|Aktivt Kul "Norit"|kapsel|kapsler
28101905997|Benadryl|kapsel|kapsler
28101953197|Premid|kapsel|kapsler
28101958997|Topimax|kapsel|kapsler
28103212400|Palladon|kapsel|kapsler
28103212500|Palladon|kapsel|kapsler
28103454202|Emend|kapsel|kapsler
28103951706|Trandolapril "Orion"|kapsel|kapsler
28104284908|Celebrex|kapsel|kapsler
28104303808|Adport|kapsel|kapsler
28104303908|Adport|kapsel|kapsler
28104304008|Adport|kapsel|kapsler
28104450208|Combodart|kapsel|kapsler
28104928511|Strattera|kapsel|kapsler
28105050412|Celebrex|kapsel|kapsler
28105099112|Celebrex|kapsel|kapsler
28101454191|Lopedium|kapsel|kapsler
28103493703|Wilzin|kapsel|kapsler
28103493803|Wilzin|kapsel|kapsler
28103918006|Revlimid|kapsel|kapsler
28104098707|Thalidomide "Celgene"|kapsel|kapsler
28104621809|Teysuno|kapsel|kapsler
28104621909|Teysuno|kapsel|kapsler
28104846111|Revlimid|kapsel|kapsler
28104846211|Revlimid|kapsel|kapsler
28104943311|Xalkori|kapsel|kapsler
28104943411|Xalkori|kapsel|kapsler
28105032611|Erivedge|kapsel|kapsler
28105114312|Imnovid|kapsel|kapsler
28105114412|Imnovid|kapsel|kapsler
28105114512|Imnovid|kapsel|kapsler
28105114612|Imnovid|kapsel|kapsler
28105211712|Cometriq|kapsel|kapsler
28105211812|Cometriq|kapsel|kapsler
28105215313|Adport|kapsel|kapsler
28105215413|Adport|kapsel|kapsler
28105309313|Ursochol|kapsel|kapsler
28105324613|Lynparza|kapsel|kapsler
28105327813|Imbruvica|kapsel|kapsler
28105405914|Revlimid|kapsel|kapsler
28116104107|Husk Psyllium-frøskaller|kapsel|kapsler
28120212593|Sodium Iodide (I-131) T|kapsel|kapsler
28120213493|Theracap|kapsel|kapsler
28120214393|Sodium Iodide (131-I) Diag. GE|kapsel|kapsler
28120224308|Moniyot-131 Capsule D|kapsel|kapsler
28120224408|Moniyot-131 Capsule T|kapsel|kapsler
52610034293|Tempel|kapsel|kapsler
52610056896|EFI Ginkgo Biloba|kapsel|kapsler
52610057296|VitaCare Vitabutin|kapsel|kapsler
52610059497|Modigen|kapsel|kapsler
52610061597|Ã†gte Venustorn|kapsel|kapsler
52610064598|Velzina|kapsel|kapsler
52610064798|Calmigen Caps|kapsel|kapsler
52610066599|VitaCare Ginkgo Biloba|kapsel|kapsler
28104042806|Torisel|ml|ml
28100696076|Vitalipid Adult|ml|ml
28100697276|Vitalipid Infant|ml|ml
28101146083|Zantac|mg|mg
28101056980|Dopmin|ml|ml
28101109682|Sandimmun|ml|ml
28101116782|Prostivas|ml|ml
28101136583|Ventoline|ml|ml
28101172683|Rocephalin|gram|gram
28101172883|Emthexate|ml|ml
28101183484|Addiphos|ml|ml
28101253786|Tracel|ml|ml
28101297387|Dobutrex|ml|ml
28101408090|Carboplatin "Hospira"|ml|ml
28101505892|Glycophos|ml|ml
28101563093|Peditrace|ml|ml
28101677794|Prograf|ml|ml
28101722594|Eposid|ml|ml
28101777095|Daunoxome|ml|ml
28101939897|Ilomedin|ml|ml
28101944297|Cisplatin "Hospira"|ml|ml
28103032498|Aciclovir "Hospira"|mg|mg
28103041098|Mitoxantron "Ebewe"|ml|ml
28103056598|Etoposid "Ebewe"|ml|ml
28103061799|Normosang|ml|ml
28103261301|Cisplatin "Ebewe"|mg|mg
28103312201|Pamidronatdinatrium "Hospira"|mg|mg
28103312301|Pamidronatdinatrium "Hospira"|mg|mg
28103312401|Pamidronatdinatrium "Hospira"|mg|mg
28103361802|Aldurazyme|ml|ml
28103362802|Busilvex|ml|ml
28103430302|Bondronat|mg|mg
28103575403|Navirel|ml|ml
28103605303|Pamifos|mg|mg
28103703204|Paclitaxel "Hospira"|mg|mg
28103764605|Naglazyme|ml|ml
28103780005|Paclitaxel "Pharmachemie"|ml|ml
28103782405|Novastan|ml|ml
28103924706|Vinorelbin "Ebewe"|ml|ml
28103993006|Oxaliplatin "Hospira"|ml|ml
28104018606|Paclitaxel "Actavis"|ml|ml
28104024606|Irinotecan "Actavis"|ml|ml
28104028606|Soliris|hætteglas|hætteglas
28104099607|Vinorelbin "Actavis"|ml|ml
28104134307|Irinokabi|ml|ml
28104134407|Carboplatin "Accord"|ml|ml
28104192707|Docetaxel "Hospira"|ml|ml
28104194507|Oxaliplatin "Fresenius Kabi"|mg|mg
28104317408|Carboplatin "Actavis"|ml|ml
28104333808|Gemstada|mg|mg
28104407708|Doxorubicin "Accord"|ml|ml
28104418308|Oxaliplatin "Accord"|ml|ml
28104441908|Cisplatin "Accord"|mg|mg
28104473809|Arzerra|mg|mg
28104478709|Gemcitabin "Hospira"|ml|ml
28104536209|Docetaxel "Actavis"|mg|mg
28104552809|Topotecan "Hospira"|mg|mg
28104569609|Brinavess|ml|ml
28104617909|Gemcitabin "Sandoz"|ml|ml
28104713610|Yervoy|ml|ml
28104782510|Levetiracetam "SUN"|ml|ml
28104789810|Dexdor|ml|ml
28104806210|Carboplatin "Fresenius Kabi"|ml|ml
28104850110|Topotecan "Accord"|ml|ml
28104897311|Zoledronsyre "SUN"|ml|ml
28104905011|Zoledronsyre "Actavis"|ml|ml
28104921111|Defitelio|ml|ml
28104921311|Zoledronsyre "medac"|ml|ml
28104933511|Docetaxel "Kabi"|ml|ml
28104993111|Perjeta|mg|mg
28105019112|Zaltrap|mg|mg
28105087611|Docetaxel "Kabi"|ml|ml
28105091212|Lemtrada|ml|ml
28105228912|Levetiracetam "Hospira"|ml|ml
28105248613|Gazyvaro|mg|mg
28105295813|Vimizim|ml|ml
28105320313|Noxafil|mg|mg
28105320613|Cyramza|mg|mg
28105554415|Docetaxel "Kabi"|ml|ml
28103874705|Fludarabinphosph. Pharmachemie|ml|ml
28104011706|Amiodaron "Stragen"|ml|ml
28104131807|Granisetron "Hameln"|mg|mg
28104194007|Fludarabinphosphat "Ebewe"|ml|ml
28105102512|Fludarabinphosphat "Actavis"|ml|ml
28104989211|Jetrea|ml|ml
28104876111|Olopeg|ml|ml
28100965364|Betnovat|påføring|påføringer
28101227485|Wartec|påføring|påføringer
28105006111|Actikerall|påføring|påføringer
28100833780|Verucid|påføring|påføringer
28101444991|Xylocain|påføring|påføringer
28104418908|Propiosalic|påføring|påføringer
28104047506|Med. dinitro.oxid Yara Praxair|null|null
28104084807|Niontix|null|null
28104268308|Med. Dinitro.oxid Strandmøllen|null|null
28104841411|Med. Dinitro.oxid Air Liquide|null|null
28103926106|Conoxia 100 %|null|null
28104049306|Med. oxygen "Yara Praxair" 100|null|null
28104081507|AIRAPY|null|null
28104264407|Livopan|null|null
28104264607|Medicinsk luft "Yara Praxair"|null|null
28104267408|Med. Oxygen "Strandmøllen"|null|null
28104428408|Medimix|null|null
28104922511|Med. Oxygen "Air Liquide" 100%|null|null
28104922711|Med. Luft "Air Liquide" 100%|null|null
28104941811|Kalinox|null|null
28104986611|Latox|null|null
28105156912|Vasokinox|null|null
28103926006|Conoxia 100 %|null|null
28104049406|Med. oxygen "Yara Praxair" 100|null|null
28104267308|Med. Oxygen "Strandmøllen"|null|null
28104286008|Med. Oxygen "Air Liquide" 100%|null|null
28104753910|Onytec|påsmøring|påsmøringer
28116167800|Termo|plaster|plastre
28104444008|Nicorette Whitemint|tyggegummi|tyggegummier
28104444108|Nicorette Whitemint|tyggegummi|tyggegummier
28104184707|Zonnic Peppermint|pust|pust
28104631909|Nicorette QuickMist|pust|pust
28104768110|Buccolam|sprøjte til munden|sprøjter til munden
28104768010|Buccolam|sprøjte til munden|sprøjter til munden
28101253286|Andolex|ml|ml
28101180484|Zymelin|dråbe|dråber
28101687194|Octostim|pust|pust
28104816110|Xylometazolin "Teva"|pust|pust
28100315259|Syntocinon|pust|pust
28101363689|Lomudal Nasal|pust|pust
28101407390|Minirin|pust|pust
28101475291|Allergodil|pust|pust
28101543193|Nicorette|pust|pust
28101839196|Otrivin Junior ukonserveret|pust|pust
28101839296|Otrivin ukonserveret|pust|pust
28101902497|Otrivin Menthol ukonserveret|pust|pust
28103056398|Zymelin ukonserveret|pust|pust
28103056498|Zymelin ukonserveret|pust|pust
28103089999|Zymelin Menthol Ukonserveret|pust|pust
28103772305|Klarigen|pust|pust
28104273308|Instanyl|pust|pust
28104273408|Instanyl|pust|pust
28104273508|Instanyl|pust|pust
28104680510|Instanyl|pust|pust
28104680610|Instanyl|pust|pust
28104680710|Instanyl|pust|pust
28101346388|Benaliv|pust|pust
28101314287|Alk Soluprick Positiv Kontrol|dråbe|dråber
28100862185|Alk 603 Appelsin|dråbe|dråber
28100862585|Alk 620 Gulerod|dråbe|dråber
28100862885|Alk 654 Tomat|dråbe|dråber
28100863085|Alk 701 Hønseæg|dråbe|dråber
28100863285|Alk 703 Ã†ggehvide|dråbe|dråber
28100863385|Alk 713 Komælk Rå|dråbe|dråber
28100863485|Alk 714 Komælk Kogt|dråbe|dråber
28100863785|Alk 725 Sild|dråbe|dråber
28100863885|Alk 726 Torsk|dråbe|dråber
28100863985|Alk 729 Krabbe|dråbe|dråber
28100864085|Alk 731 Reje|dråbe|dråber
28100864185|Alk 743 Hønsekød|dråbe|dråber
28100864585|Alk 750 Svinekød|dråbe|dråber
28100864685|Alk 761 Hasselnød|dråbe|dråber
28100864785|Alk 762 Jordnød|dråbe|dråber
28100865385|Alk 778 Sojabønne|dråbe|dråber
28100865485|Alk 779 Hvedemel|dråbe|dråber
28100865585|Alk 780 Rugmel|dråbe|dråber
28100865685|Alk 781 Havremel|dråbe|dråber
28100866585|Alk 117 Fraxinus Excelsior|dråbe|dråber
28100871685|Alk 402 Alternaria Alternata|dråbe|dråber
28100871985|Alk 405 Aspergillus Fumigatus|dråbe|dråber
28100873485|Alk 417 Cladosporium Herbarum|dråbe|dråber
28100874885|Alk 430 Penicillium Expansum|dråbe|dråber
28100875185|Alk 433 Penicillium Notatum|dråbe|dråber
28100880585|Alk 523 Hønsefjer|dråbe|dråber
28100880785|Alk 524 Undulatfjer|dråbe|dråber
28100881185|Alk 554 Kaninhår|dråbe|dråber
28100881385|Alk 556 Kohår|dråbe|dråber
28100881585|Alk 557 Marsvinehår|dråbe|dråber
28100881785|Alk 560 Rottehår|dråbe|dråber
28100882185|Alk 563 Hamsterhår|dråbe|dråber
28100866385|Alk (504) Dermatoph. Farinae|dråbe|dråber
28100883485|Alk (218) Festuca Pratensis|dråbe|dråber
28100884085|Alk (231) Secale Cereale|dråbe|dråber
28100884485|Alk (312) Artemisia Vulgaris|dråbe|dråber
28100884685|Alk (552) Hesteskæl|dråbe|dråber
28100884885|Alk (553) Hundehår|dråbe|dråber
28100885085|Alk (555) Kattehår|dråbe|dråber
28100886085|Alk (113) Corylus Avellana|dråbe|dråber
28101265686|Alk (801) Bigift|dråbe|dråber
28101265886|Alk (802) Hvepsegift|dråbe|dråber
28101276285|Alk (108) Betula Verrucosa|dråbe|dråber
28101276485|Alk (225) Phleum Pratense|dråbe|dråber
28101229285|Alk (503) Dermatoph. Pteronys.|dråbe|dråber
28100834380|Dolodent|pensling|penslinger
28100107155|Benylan|ml|ml
28100304259|Serenase|ml|ml
28100400362|Zarondan|ml|ml
28100602971|Bricanyl|ml|ml
28100716376|Pectyl Brystdråber "DAK"|ml|ml
28100716476|Pectyl Stærke Brystdråber DAK|ml|ml
28100725976|Kodein "DAK"|ml|ml
28100726076|Kodein Stærk "DAK"|ml|ml
28100814078|Kaliumklorid "PS"|ml|ml
28100983278|Imodium|ml|ml
28101136683|Dexofan|ml|ml
28101315187|Lioresal|ml|ml
28103115799|Oxynorm|ml|ml
28103115899|Oxynorm|ml|ml
28103117299|Benylan|ml|ml
28103646404|Xyrem|ml|ml
28103711804|Lactulose "MIP"|ml|ml
28103805605|RotaTeq|tube|tuber
28104226207|Vedrop|ml|ml
28104251407|Flavamed|måleske|måleskeer
28104505509|Bonasol|flaske|flasker
28104683110|Diovan|ml|ml
28105124511|Lactulose "Sandoz"|ml|ml
28101776895|Epivir|ml|ml
28103018198|Ziagen|ml|ml
28103172500|Kaletra|ml|ml
28103734404|Baraclude|ml|ml
28105255213|Hemangiol|mg|mg
28120224508|Moniyot-131 Oral Solution|ml|ml
52610050793|Salina DAK|ml|ml
52610052893|Norske Brystdråber DAK|ml|ml
52610067100|Futura Hostlet|ml|ml
28100853284|Microtrast|spiseskefuld|spiseskefulde
28100417072|Fucidin|ml|ml
28100993478|Vermox|ml|ml
28101022079|Trimopan|ml|ml
28101096082|Flagyl|ml|ml
28101322288|Bonyl|ml|ml
28104239307|Rotarix|sprøjte til munden|sprøjter til munden
28104569109|Galieve Cool Mint|ml|ml
28104779210|Inovelon|ml|ml
28100464864|Link|ml|ml
28104737410|Xaluprine|ml|ml
28104894611|Prezista|ml|ml
28104569009|Galieve Cool Mint|brev|breve
28101326888|Mixobar Colon|ml|ml
28100646174|Rivotril|dråbe|dråber
28101050680|Diural|dråbe|dråber
52610020793|Physio-JHP|dråbe|dråber
52610062097|China-Oel|dråbe|dråber
52610016593|Echinaforce|dråbe|dråber
52610056596|Echinagard|ml|ml
52610065098|Bronchosan|dråbe|dråber
28101068581|Cisordinol|dråbe|dråber
28103812605|Xyzal|dråbe|dråber
28104673610|Detremin|dråbe|dråber
28103842605|Cystadane|måleske|måleskeer
28104868611|Fosrenol|brev|breve
28104868711|Fosrenol|brev|breve
52620007993|Mega Calciumascorbat|måleske|måleskeer
28116164298|Sinupret|tablet|tabletter
28116164298|Sinupret|tablet|tabletter
28116164998|Sinova|tablet|tabletter
28116169303|Sinupret Forte|tablet|tabletter
28116169403|Sinova Forte|tablet|tabletter
52610026893|Prosan Nat|tablet|tabletter
52610057696|Danisan Nat|tablet|tabletter
52610059297|Neurokan|tablet|tabletter
52610061197|Drogen`s Stærk Baldrian citrm.|tablet|tabletter
52610061297|Valerina Forte|tablet|tabletter
52610061397|Kwai 300|tablet|tabletter
52610065198|Arctic Root rosenrod|tablet|tabletter
28100042855|Methergin|tablet|tabletter
28100096555|Neo-mercazole|tablet|tabletter
28100270558|Sendoxan|tablet|tabletter
28100474065|Buronil|tablet|tabletter
28100570370|Sandomigrin|tablet|tabletter
28100615872|Catapresan|tablet|tabletter
28100711576|Ergokoffin|tablet|tabletter
28101003278|Prothiaden|tablet|tabletter
28101030479|Triquilar|tablet|tabletter
28101697094|Centyl Mite med Kaliumklorid|tablet|tabletter
28103651804|Oraqix|ampul|ampuller
28101562393|Nutrineal PD4|liter|liter
28101876197|Extraneal|liter|liter
28103091899|Physioneal 40 Glucose 1,36%w/v|liter|liter
28103091999|Physioneal 40 Glucose 2,27%w/v|liter|liter
28103092099|Physioneal 40 Glucose 3,86%w/v|liter|liter
28103106899|Selutrio 10|liter|liter
28103107299|Selutrio 40|liter|liter
28103454402|Physioneal 35 Glucose Clear-F|liter|liter
28103454502|Physioneal 35 Glucose Clear-F|liter|liter
28103466503|Physioneal 40 Glucose Clear-F|liter|liter
28103466603|Physioneal 40 Glucose Clear-F|liter|liter
28103466703|Physioneal 40 Glucose Clear-F|liter|liter
28103513203|Physioneal 35 Glucose 1,36%w/v|liter|liter
28103513303|Physioneal 35 Glucose 2,27%w/v|liter|liter
28103308001|bicaVera1,5%gluco,1,75mmol/lCa|liter|liter
28103308101|bicaVera2,3%gluco,1,75mmol/lCa|liter|liter
28103308201|bicaVera4,25%gluc,1,75mmol/lCa|liter|liter
28103049998|balance1,5%glucos.1,75mmolCa/l|liter|liter
28103050098|balance2,3%glucos.1,75mmolCa/l|liter|liter
28103050198|balance4,25%glucos1,75mmolCa/l|liter|liter
28103204400|balance1,5%glucos.1,25mmolCa/l|liter|liter
28103204500|balance4,25%glucos1,25mmolCa/l|liter|liter
28103204600|balance2,3%glucos.1,25mmolCa/l|liter|liter
28104208007|True Test|plaster|plastre
28104821010|NexoBrid|påsmøring|påsmøringer
28104843610|NexoBrid|påsmøring|påsmøringer
28104435808|Menveo|ml|ml
28103878505|Prolastina|ml|ml
28105204012|Cefuroxim "B. Braun"|mg|mg
28105204112|Cefuroxim "B. Braun"|mg|mg
28105407814|Vfend|mg|mg
28101081381|Atenativ|IE|IE
28104300008|Venbig|IE|IE
28101258786|Antitrombin III "Baxter"|ml|ml
28101687694|Granocyte|mikrogram|mikrogram
28103066599|Luveris|IE|IE
28101824196|Xefo|hætteglas|hætteglas
28104638410|Xiapex|ml|ml
28100467764|Estradurin|mg|mg
28100549668|Solu-medrol|mg|mg
28101171783|Rabies-imovax|dosis|doser
28101174583|Rocephalin|gram|gram
28101231085|Alk (503) Dermatoph. Pteronys.|ml|ml
28101231385|Alk (504) Dermatoph. Farinae|ml|ml
28101236085|Alk (108) Betula Verrucosa|ml|ml
28101249385|Alk (801) Bigift|ml|ml
28101249985|Alk (802) Hvepsegift|ml|ml
28101570193|Humatrope|mg|mg
28101570293|Humatrope|mg|mg
28101582393|Gonal-f|IE|IE
28101824696|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101824796|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101824896|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101824996|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101825096|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101825196|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101825296|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101825396|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101825496|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28101825596|Genotropin Miniquick|injektionssprøjte|injektionssprøjter
28103055899|Helixate NexGen|hætteglas|hætteglas
28103068199|Helixate NexGen|hætteglas|hætteglas
28103068299|Helixate NexGen|hætteglas|hætteglas
28103108599|Genotropin|mg|mg
28103119499|Metalyse|enhed|enheder
28103295801|Zeldox|ml|ml
28103800305|Bravelle|hætteglas|hætteglas
28103852005|Fostimon|hætteglas|hætteglas
28104131507|Helixate NexGen|hætteglas|hætteglas
28104160407|Novoseven|ml|ml
28104160507|Novoseven|ml|ml
28104160607|Novoseven|ml|ml
28104399508|Variquel|hætteglas|hætteglas
28104563109|Menopur|IE|IE
28104749010|Willfact|IE|IE
28104784510|Novoseven|ml|ml
28104848711|Revestive|ml|ml
28104917311|NovoThirteen|ml|ml
28104973911|Benefix|injektionssprøjte|injektionssprøjter
28105038112|Menopur|IE|IE
28105043712|Menopur|IE|IE
28105185912|Meropur|IE|IE
28105195812|Meropur|IE|IE
28105213012|NovoEight|ml|ml
28105213112|NovoEight|ml|ml
28105213212|NovoEight|ml|ml
28105213312|NovoEight|ml|ml
28105213412|NovoEight|ml|ml
28105213512|NovoEight|ml|ml
28105231013|Menopur|IE|IE
28105262413|Solu-Medrol|mg|mg
28101096682|Pregnyl|IE|IE
28101457491|Act-hib|dosis|doser
28104885411|Nimenrix|dosis|doser
28105320813|PegIntron|ml|ml
28105321013|PegIntron|ml|ml
28105321113|PegIntron|ml|ml
28103613003|Kogenate "Bayer" BIO-SET|hætteglas|hætteglas
28103613103|Kogenate "Bayer" BIO-SET|hætteglas|hætteglas
28103613203|Kogenate "Bayer" BIO-SET|hætteglas|hætteglas
28104131407|Kogenate "Bayer" BIO-SET|hætteglas|hætteglas
28104226407|Benefix|IE|IE
28104621711|Kogenate "Bayer" BIO-SET|hætteglas|hætteglas
28104687210|Refacto AF|IE|IE
28104687310|Refacto AF|IE|IE
28104687410|Refacto AF|IE|IE
28104687510|Refacto AF|IE|IE
28105092312|ReFacto AF|IE|IE
28105327913|Novoseven|ml|ml
28105328013|Novoseven|ml|ml
28105328113|Novoseven|ml|ml
28105328213|Novoseven|ml|ml
28101476291|BCG Vaccine "SSI"|ml|ml
28101706094|Sandostatin Lar|hætteglas|hætteglas
28101706194|Sandostatin Lar|hætteglas|hætteglas
28101378889|Decapeptyl Depot|dosis|doser
28101488092|Stamaril|dosis|doser
28103284701|DiTeKiPol/Act-Hib|dosis|doser
