drugid|pname|enhed_e|enhed_f|kode|iteration|type|mapning|tekst
28101545293|Durogesic|plaster|plastre|0000612|3|N daglig|1| 
28101545393|Durogesic|plaster|plastre|0000612|3|N daglig|1| 
28101545393|Durogesic|plaster|plastre|0000001|.| | | 
28101545493|Durogesic|plaster|plastre|0000001|.| | | 
28101545493|Durogesic|plaster|plastre|0000612|3|N daglig|1| 
28101546293|Pulmozyme|mg|mg|0000287|1|N daglig|1| 
28101546293|Pulmozyme|mg|mg|0000001|.| | | 
28101552793|Klacid|tablet|tabletter|0000015|1|N daglig|1;1| 
28101552793|Klacid|tablet|tabletter|0000001|.| | | 
28101554193|Dalacin|applikatordosis|applikatordoser|0000143|1|M+M+A+N|0+0+0+1| 
28101555293|Viscotears|dråbe|dråber|0000454|1|N daglig|2;2;2;2|, 1 i hvert øje
28101555293|Viscotears|dråbe|dråber|0000194|0|PN|1| 
28101555293|Viscotears|dråbe|dråber|0000453|1|N daglig|2;2;2|, 1 i hvert øje
28101557693|Iopidine|dråbe|dråber|0000749|1|N daglig|2;2;2|, 1 i hvert øje
28101557693|Iopidine|dråbe|dråber|0000747|1|N daglig|1;1;1|i højre øje
28101557693|Iopidine|dråbe|dråber|0000748|1|N daglig|1;1;1|i venstre øje
28101560293|Diproderm|påsmøring|påsmøringer|0000234|0|PN|1| 
28101560293|Diproderm|påsmøring|påsmøringer|0000104|1|N daglig|1;1| 
28101560293|Diproderm|påsmøring|påsmøringer|0000232|1|N daglig|1| 
28101560293|Diproderm|påsmøring|påsmøringer|0000001|.| | | 
28101560293|Diproderm|påsmøring|påsmøringer|0000103|1|N daglig|1;1;1| 
28101560693|Diprosalic|påsmøring|påsmøringer|0000234|0|PN|1| 
28101560693|Diprosalic|påsmøring|påsmøringer|0000232|1|N daglig|1| 
28101560693|Diprosalic|påsmøring|påsmøringer|0000104|1|N daglig|1;1| 
28101560693|Diprosalic|påsmøring|påsmøringer|0000103|1|N daglig|1;1;1| 
28101560693|Diprosalic|påsmøring|påsmøringer|0000001|.| | | 
28101562093|Fortamol|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28101562093|Fortamol|tablet|tabletter|0000016|1|N daglig|1;1;1;1| 
28101562093|Fortamol|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101562093|Fortamol|tablet|tabletter|0000004|1|N daglig|2;2;2;2| 
28101562093|Fortamol|tablet|tabletter|0000003|1|N daglig|2;2| 
28101562393|Nutrineal PD4|liter|liter|0000001|.| | | 
28101563093|Peditrace| | | |.| | | 
28101564393|Innohep| | | |.| | | 
28101564593|Sotalol "Mylan"|tablet|tabletter|0000026|1|N daglig|1| 
28101564593|Sotalol "Mylan"|tablet|tabletter|0000027|1|N daglig|0.5;0.5| 
28101564593|Sotalol "Mylan"|tablet|tabletter|0000003|1|N daglig|2;2| 
28101564593|Sotalol "Mylan"|tablet|tabletter|0000001|.| | | 
28101564593|Sotalol "Mylan"|tablet|tabletter|0000015|1|N daglig|1;1| 
28101564693|Sotalol "Mylan"|tablet|tabletter|0000003|1|N daglig|2;2| 
28101564693|Sotalol "Mylan"|tablet|tabletter|0000001|.| | | 
28101564693|Sotalol "Mylan"|tablet|tabletter|0000028|1|N daglig|0.5| 
28101564693|Sotalol "Mylan"|tablet|tabletter|0000027|1|N daglig|0.5;0.5| 
28101564693|Sotalol "Mylan"|tablet|tabletter|0000015|1|N daglig|1;1| 
28101565493|Havrix| | | |.| | | 
28101566193|Esmeron| | | |.| | | 
28101567393|Diclodan|rektal stikpille|rektale stikpiller|0000961|1|N daglig|1| 
28101567393|Diclodan|rektal stikpille|rektale stikpiller|0000001|.| | | 
28101567493|Diclodan|rektal stikpille|rektale stikpiller| |.| | | 
28101567493|Diclodan|rektal stikpille|rektale stikpiller|0000001|.| | | 
28101567493|Diclodan|rektal stikpille|rektale stikpiller|0000961|1|N daglig|1| 
28101568093|Isoptin Retard|tablet|tabletter|0000024|1|N daglig|2| 
28101568093|Isoptin Retard|tablet|tabletter|0000003|1|N daglig|2;2| 
28101568093|Isoptin Retard|tablet|tabletter|0000015|1|N daglig|1;1| 
28101568093|Isoptin Retard|tablet|tabletter|0000026|1|N daglig|1| 
28101568193|Isoptin Retard|tablet|tabletter|0000026|1|N daglig|1| 
28101568193|Isoptin Retard|tablet|tabletter|0000024|1|N daglig|2| 
28101568193|Isoptin Retard|tablet|tabletter|0000015|1|N daglig|1;1| 
28101569793|Nimotop|tablet|tabletter|0000005|1|N daglig|2;2;2;2;2;2| 
28101570893|Ifosfamid "A-Pharma"| | | |.| | | 
28101572493|Fotil|dråbe|dråber|0000779|1|N daglig|1;1|i venstre øje
28101572493|Fotil|dråbe|dråber|0000785|1|N daglig|2;2|, 1 i hvert øje
28101572493|Fotil|dråbe|dråber|0000778|1|N daglig|1;1|i højre øje
28101572593|Fotil Forte|dråbe|dråber|0000778|1|N daglig|1;1|i højre øje
28101572593|Fotil Forte|dråbe|dråber|0000785|1|N daglig|2;2|, 1 i hvert øje
28101572593|Fotil Forte|dråbe|dråber|0000779|1|N daglig|1;1|i venstre øje
28101572693|Mianserin "Mylan"|tablet|tabletter|0000026|1|N daglig|1| 
28101572693|Mianserin "Mylan"|tablet|tabletter|0000079|1|N daglig|1.5| 
28101572793|Selegilin "Mylan"|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28101572793|Selegilin "Mylan"|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28101572793|Selegilin "Mylan"|tablet|tabletter|0000649|1|M+M+A+N|1+1+0+0| 
28101574593|Myonil Uno|tablet|tabletter|0000261|1|N daglig|1|ved et måltid
28101574593|Myonil Uno|tablet|tabletter|0000026|1|N daglig|1| 
28101574593|Myonil Uno|tablet|tabletter|0000001|.| | | 
28101574693|Fluarix| | | |.| | | 
28101575293|Tilavist|dråbe|dråber|0000782|1|N daglig|2;2;2;2|, 1 i hvert øje
28101575293|Tilavist|dråbe|dråber|0000749|1|N daglig|2;2;2|, 1 i hvert øje
28101575293|Tilavist|dråbe|dråber|0000746|1|N daglig|2;2|, 1 i hvert øje
28101575493|Acular|dråbe|dråber|0000001|.| | | 
28101575493|Acular|dråbe|dråber|0000781|1|N daglig|1;1;1;1|i venstre øje
28101575493|Acular|dråbe|dråber|0000782|1|N daglig|2;2;2;2|, 1 i hvert øje
28101575493|Acular|dråbe|dråber|0000749|1|N daglig|2;2;2|, 1 i hvert øje
28101575493|Acular|dråbe|dråber|0000748|1|N daglig|1;1;1|i venstre øje
28101575493|Acular|dråbe|dråber|0000780|1|N daglig|1;1;1;1|i højre øje
28101575493|Acular|dråbe|dråber|0000747|1|N daglig|1;1;1|i højre øje
28101576593|Foradil|inhalationskapsel|inhalationskapsler|0000352|0|PN|1|ved anfald
28101576593|Foradil|inhalationskapsel|inhalationskapsler|0000646|0|PN|1|før anstrengelse
28101576593|Foradil|inhalationskapsel|inhalationskapsler|0000347|0|PN|2|ved anfald
28101576593|Foradil|inhalationskapsel|inhalationskapsler|0000349|1|N daglig|1;1| 
28101576593|Foradil|inhalationskapsel|inhalationskapsler|0000351|1|N daglig|2;2| 
28101576593|Foradil|inhalationskapsel|inhalationskapsler|0000352|.|PN|1|ved anfald
28101577993|Estrogel|dosis|doser|0000907|1|N daglig|4| 
28101577993|Estrogel|dosis|doser|0000001|.| | | 
28101577993|Estrogel|dosis|doser|0000906|1|N daglig|4| 
28101578093|Suprane| | | |.| | | 
28101578493|Xefo|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101578493|Xefo|tablet|tabletter|0000015|1|N daglig|1;1| 
28101578593|Xefo|tablet|tabletter|0000015|1|N daglig|1;1| 
28101578993|Phos-Ex|tablet|tabletter|0000967|1|N daglig|2;2;2|til et måltid
28101578993|Phos-Ex|tablet|tabletter|0000805|1|N daglig|3;3;3|til et måltid
28101578993|Phos-Ex|tablet|tabletter|0000655|1|M+M+A+N|1+1+1+0|til et måltid
28101578993|Phos-Ex|tablet|tabletter|0000001|.| | | 
28101579693|Dicillin|kapsel|kapsler|0000001|.| | | 
28101579693|Dicillin|kapsel|kapsler|0000071|1|N daglig|2;2;2| 
28101579693|Dicillin|kapsel|kapsler|0000035|1|N daglig|1;1;1| 
28101579693|Dicillin|kapsel|kapsler|0001093|1|N daglig|2;2;2|1 time før eller 2-3 timer efter et måltid
28101579693|Dicillin|kapsel|kapsler|0001058|1|N daglig|1;1;1|1 time før eller 2-3 timer efter et måltid
28101579793|Dicillin|kapsel|kapsler|0000035|1|M+M+A+N|1+1+1| 
28101579793|Dicillin|kapsel|kapsler|0000071|1|M+M+A+N|2+2+2| 
28101579793|Dicillin|kapsel|kapsler|0001058|1|M+M+A+N|1+1+1|1 time før el. 2-3 timer efter måltid
28101579793|Dicillin|kapsel|kapsler|0001093|1|M+M+A+N|2+2+2|1 time før el 2-3 timer efter måltid
28101580293|Erdotin|kapsel|kapsler|0000001|.| | | 
28101580293|Erdotin|kapsel|kapsler|0001027|1|PN|1;1|i højst 10 dage
28101580493|Sandimmun Neoral|kapsel|kapsler|0000001|.| | | 
28101580593|Sandimmun Neoral|kapsel|kapsler|0000001|.| | | 
28101580693|Sandimmun Neoral|kapsel|kapsler|0000001|.| | | 
28101580793|Sandimmun Neoral|ml|ml|0000001|.| | | 
28101582393|Gonal-f| | | |.| | | 
28101582593|Tafil Retard|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28101582593|Tafil Retard|tablet|tabletter|0000001|.| | | 
28101582593|Tafil Retard|tablet|tabletter|0000015|1|N daglig|1;1| 
28101582593|Tafil Retard|tablet|tabletter|0000024|1|N daglig|2| 
28101582593|Tafil Retard|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28101582593|Tafil Retard|tablet|tabletter|0000003|1|N daglig|2;2| 
28101582593|Tafil Retard|tablet|tabletter|0000026|1|N daglig|1| 
28101582693|Tafil Retard|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28101582693|Tafil Retard|tablet|tabletter|0000015|1|N daglig|1;1| 
28101582693|Tafil Retard|tablet|tabletter|0000001|.| | | 
28101582693|Tafil Retard|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28101582693|Tafil Retard|tablet|tabletter|0000003|1|N daglig|2;2| 
28101582693|Tafil Retard|tablet|tabletter|0000026|1|N daglig|1| 
28101582693|Tafil Retard|tablet|tabletter|0000024|1|N daglig|2| 
28101582793|Tafil Retard|tablet|tabletter|0000024|1|N daglig|2| 
28101582793|Tafil Retard|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28101582793|Tafil Retard|tablet|tabletter|0000003|1|N daglig|2;2| 
28101582793|Tafil Retard|tablet|tabletter|0000001|.| | | 
28101582793|Tafil Retard|tablet|tabletter|0000026|1|N daglig|1| 
28101582793|Tafil Retard|tablet|tabletter|0000015|1|N daglig|1;1| 
28101582793|Tafil Retard|tablet|tabletter|0000540|1|M+M+A+N|1+0+2+0| 
28101582793|Tafil Retard|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28101583093|Lamictal|tablet|tabletter|0000034|1|N daglig|4;4| 
28101583093|Lamictal|tablet|tabletter|0000001|.| | | 
28101583093|Lamictal|tablet|tabletter|0000050|1|N daglig|3;3| 
28101583093|Lamictal|tablet|tabletter|0000015|1|N daglig|1;1| 
28101583093|Lamictal|tablet|tabletter|0000026|1|N daglig|1| 
28101583093|Lamictal|tablet|tabletter|0000003|1|N daglig|2;2| 
28101583193|Lamictal|tablet|tabletter|0000001|.| | | 
28101583193|Lamictal|tablet|tabletter|0000401|2|N daglig|1| 
28101583193|Lamictal|tablet|tabletter|0000026|1|N daglig|1| 
28101583193|Lamictal|tablet|tabletter|0000015|1|N daglig|1;1| 
28101583293|Lamictal|tablet|tabletter|0000003|1|N daglig|2;2| 
28101583293|Lamictal|tablet|tabletter|0000026|1|N daglig|1| 
28101583293|Lamictal|tablet|tabletter|0000015|1|N daglig|1;1| 
28101583293|Lamictal|tablet|tabletter|0000001|.| | | 
28101583693|Diprivan| | | |.| | | 
28101584293|Didronel|tablet|tabletter|0000535|1|N daglig|2|mindst 2 timer efter og mindst 2 timer før mad og drikke
28101584293|Didronel|tablet|tabletter|0000573|1|M+M+A+N|2+0+0+0|før morgenmaden
28101584293|Didronel|tablet|tabletter|0000001|.| | | 
28101584493|Cozaar|tablet|tabletter|0000028|1|N daglig|0.5| 
28101584493|Cozaar|tablet|tabletter|0000024|1|N daglig|2| 
28101584493|Cozaar|tablet|tabletter|0000026|1|N daglig|1| 
28101584493|Cozaar|tablet|tabletter|0000001|.| | | 
28101585794|Evorel|plaster|plastre|0000135|7|N daglig|dag 1: 1 dag 4: 1| 
28101585894|Evorel|plaster|plastre|0000135|7|N daglig|dag 1: 1 dag 4: 1| 
28101589294|Lopid|tablet|tabletter|0001025|1|N daglig|1;1|30 min før et måltid
28101590594|Pulmicort Turbuhaler|sug|sug|0000643|1|N daglig|2;2| 
28101590594|Pulmicort Turbuhaler|sug|sug|0000418|1|N daglig|2| 
28101590594|Pulmicort Turbuhaler|sug|sug|0000977|.| | | 
28101590594|Pulmicort Turbuhaler|sug|sug|0000351|1|N daglig|2;2| 
28101590594|Pulmicort Turbuhaler|sug|sug|0000349|1|N daglig|1;1| 
28101590594|Pulmicort Turbuhaler|sug|sug|0000353|1|N daglig|3;3| 
28101590594|Pulmicort Turbuhaler|sug|sug|0000417|1|N daglig|1| 
28101590594|Pulmicort Turbuhaler|sug|sug|0000001|.| | | 
28101591094|Trusopt|dråbe|dråber|0000747|1|N daglig|1;1;1|i højre øje
28101591094|Trusopt|dråbe|dråber|0000744|1|N daglig|1;1|i højre øje
28101591094|Trusopt|dråbe|dråber|0000748|1|N daglig|1;1;1|i venstre øje
28101591094|Trusopt|dråbe|dråber|0000746|1|N daglig|2;2|, 1 i hvert øje
28101591094|Trusopt|dråbe|dråber|0000749|1|N daglig|2;2;2|, 1 i hvert øje
28101591094|Trusopt|dråbe|dråber|0000745|1|N daglig|1;1|i venstre øje
28101591194|Cytarabine "Pfizer"| | | |.| | | 
28101591294|Cytarabine "Pfizer"| | | |.| | | 
28101592894|Fleet Klar-til-brug|rektaltube|rektaltuber|0000068|1|N daglig|1| 
28101592894|Fleet Klar-til-brug|rektaltube|rektaltuber|0000393|0|PN|1| 
28101592994|Scandonest|tubule|tubuler| |.| | | 
28101593094|Scandonest-Adrenalin|tubule|tubuler| |.| | | 
28101593694|Methotrexate "Pfizer"| | | |.| | | 
28101594194|Mini-Pe|tablet|tabletter|0000026|1|N daglig|1| 
28101594294|Panodil Hot|brev|breve|0000111|1|N daglig|1;1;1| 
28101594294|Panodil Hot|brev|breve|0000112|1|N daglig|1;1;1;1| 
28101594294|Panodil Hot|brev|breve|0000075|1|N daglig|2;2;2;2| 
28101594294|Panodil Hot|brev|breve|0000639|1|PN|2;2;2;2| 
28101594294|Panodil Hot|brev|breve|0000127|1|N daglig|2;2;2| 
28101595194|Kestine|tablet|tabletter|0000024|1|N daglig|2| 
28101595194|Kestine|tablet|tabletter|0000026|1|N daglig|1| 
28101596894|Serevent|sug|sug|0000349|1|N daglig|1;1| 
28101596894|Serevent|sug|sug|0000351|1|N daglig|2;2| 
28101598694|Octagam| | | |.| | | 
28101598794|Pinex Retard|tablet|tabletter|0000050|1|N daglig|3;3| 
28101598794|Pinex Retard|tablet|tabletter|0000034|1|N daglig|4;4| 
28101598794|Pinex Retard|tablet|tabletter|0000874|1|PN|4;4| 
28101598794|Pinex Retard|tablet|tabletter|0000003|1|N daglig|2;2| 
28101598794|Pinex Retard|tablet|tabletter|0000631|1|PN|2;2|ved smerter
28101598794|Pinex Retard|tablet|tabletter|0000001|.| | | 
28101598794|Pinex Retard|tablet|tabletter|0000015|1|N daglig|1;1| 
28101598794|Pinex Retard|tablet|tabletter|0000640|1|PN|3;3| 
28101599394|Meronem| | | |.| | | 
28101599494|Meronem| | | |.| | | 
28101599894|Asacol|rektal stikpille|rektale stikpiller|0000001|.| | | 
28101599894|Asacol|rektal stikpille|rektale stikpiller|0000048|1|N daglig|1;1;1| 
28101599894|Asacol|rektal stikpille|rektale stikpiller|0000054|1|N daglig|1;1;1;1| 
28101662594|Amphocil|mg|mg|0000001|.| | | 
28101663294|Atrovent|pust|pust|0000297|1|N daglig|4;4;4|, 2 i hvert næsebor
28101663294|Atrovent|pust|pust|0000653|1|N daglig|6;6;6|, 3 i hvert næsebor
28101666194|Microcid|påsmøring|påsmøringer|0000652|.| | | 
28101666194|Microcid|påsmøring|påsmøringer|0000104|1|N daglig|1;1| 
28101666194|Microcid|påsmøring|påsmøringer|0000103|1|N daglig|1;1;1| 
28101666294|Navelbine| | | |.| | | 
28101666494|Burinex|tablet|tabletter|0000015|1|N daglig|1;1| 
28101666494|Burinex|tablet|tabletter|0000026|1|N daglig|1| 
28101666494|Burinex|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101671394|Imacillin|tablet|tabletter|0000378|0|N daglig|3| 
28101671394|Imacillin|tablet|tabletter|0000027|1|N daglig|0.5;0.5| 
28101671394|Imacillin|tablet|tabletter|0000015|1|N daglig|1;1| 
28101671394|Imacillin|tablet|tabletter|0000001|.| | | 
28101671494|Palladon|kapsel|kapsler|0000029|1|N daglig|1;1| 
28101671494|Palladon|kapsel|kapsler|0000001|.| | | 
28101671594|Palladon|kapsel|kapsler|0000001|.| | | 
28101671594|Palladon|kapsel|kapsler|0000029|1|N daglig|1;1| 
28101671694|Palladon|kapsel|kapsler|0000029|1|N daglig|1;1| 
28101671694|Palladon|kapsel|kapsler|0000001|.| | | 
28101671794|Palladon|kapsel|kapsler|0000001|.| | | 
28101671794|Palladon|kapsel|kapsler|0000029|1|N daglig|1;1| 
28101672094|Alprox|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101672094|Alprox|tablet|tabletter|0000026|1|N daglig|1| 
28101672094|Alprox|tablet|tabletter|0000015|1|N daglig|1;1| 
28101672094|Alprox|tablet|tabletter|0000001|.| | | 
28101673694|Omnic|kapsel|kapsler|0000030|1|N daglig|1| 
28101674394|Panodil|tablet|tabletter|0000094|1|N daglig|0.5;0.5;0.5| 
28101674394|Panodil|tablet|tabletter|0000098|1|N daglig|0.5;0.5;0.5;0.5| 
28101674394|Panodil|tablet|tabletter|0000016|1|N daglig|1;1;1;1| 
28101674394|Panodil|tablet|tabletter|0000638|1|PN|1;1;1;1|ved smerter
28101674394|Panodil|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101674594|Hjerdyl|tablet|tabletter|0000614|.|{N daglig}{N daglig}|{1}{0.5}| 
28101674594|Hjerdyl|tablet|tabletter|0000026|1|N daglig|1| 
28101674594|Hjerdyl|tablet|tabletter|0000014|0|PN|1| 
28101674594|Hjerdyl|tablet|tabletter|0000028|1|N daglig|0.5| 
28101674594|Hjerdyl|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101677894|Prograf|kapsel|kapsler|0000001|.| | | 
28101677994|Prograf|kapsel|kapsler|0000001|.| | | 
28101679294|Nicorette|pust|pust|0000342|.| | | 
28101680194|Zelitrex|tablet|tabletter|0000370|1|N daglig|2| 
28101680194|Zelitrex|tablet|tabletter|0000003|1|N daglig|2;2| 
28101680194|Zelitrex|tablet|tabletter|0000481|1|N daglig|4;4;4;4| 
28101680194|Zelitrex|tablet|tabletter|0000622|0|N daglig|dag 1: 1;1 dag 2: 1;1 dag 3: 1;1 dag 4: 1;1 dag 5: 1;1| 
28101680194|Zelitrex|tablet|tabletter|0000028|1|N daglig|0.5| 
28101680194|Zelitrex|tablet|tabletter|0000034|1|N daglig|4;4| 
28101680194|Zelitrex|tablet|tabletter|0000027|1|N daglig|0.5;0.5| 
28101680194|Zelitrex|tablet|tabletter|0000026|1|N daglig|1| 
28101680194|Zelitrex|tablet|tabletter|0000015|1|N daglig|1;1| 
28101680194|Zelitrex|tablet|tabletter|0001069|0|N daglig|dag 1: 2;2;2 dag 2: 2;2;2 dag 3: 2;2;2 dag 4: 2;2;2 dag 5: 2;2;2 dag 6: 2;2;2 dag 7: 2;2;2| 
28101682594|Flixotide|sug|sug|0000351|1|N daglig|2;2| 
28101682594|Flixotide|sug|sug|0000349|1|N daglig|1;1| 
28101682594|Flixotide|sug|sug|0000001|.| | | 
28101682694|Flixotide|sug|sug|0000001|.| | | 
28101682694|Flixotide|sug|sug|0000349|1|N daglig|1;1| 
28101682694|Flixotide|sug|sug|0000351|1|N daglig|2;2| 
28101682694|Flixotide|sug|sug|0000354|1|N daglig|4;4| 
28101682694|Flixotide|sug|sug|0000353|1|N daglig|3;3| 
28101682794|Flixotide|sug|sug|0000354|1|N daglig|4;4| 
28101682794|Flixotide|sug|sug|0000353|1|N daglig|3;3| 
28101682794|Flixotide|sug|sug|0000351|1|N daglig|2;2| 
28101682794|Flixotide|sug|sug|0000349|1|N daglig|1;1| 
28101682794|Flixotide|sug|sug|0000001|.| | | 
28101682894|Flixotide|sug|sug|0000001|.| | | 
28101682894|Flixotide|sug|sug|0000349|1|N daglig|1;1| 
28101682894|Flixotide|sug|sug|0000351|1|N daglig|2;2| 
28101687194|Octostim|pust|pust|0000295|1|N daglig|2;2|, 1 i hvert næsebor
28101687194|Octostim|pust|pust|0000001|.| | | 
28101688294|Amaryl|tablet|tabletter|0000001|.| | | 
28101688294|Amaryl|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28101688294|Amaryl|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28101688394|Amaryl|tablet|tabletter|0000001|.| | | 
28101688394|Amaryl|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28101688394|Amaryl|tablet|tabletter|0000080|1|M+M+A+N|0.5+0+0+0| 
28101688394|Amaryl|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28101688494|Amaryl|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28101688494|Amaryl|tablet|tabletter|0000080|1|M+M+A+N|0.5+0+0+0| 
28101688494|Amaryl|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28101688494|Amaryl|tablet|tabletter|0000001|.| | | 
28101688594|Amaryl|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28101688594|Amaryl|tablet|tabletter|0000080|1|M+M+A+N|0.5+0+0+0| 
28101688594|Amaryl|tablet|tabletter|0000001|.| | | 
28101689294|OxyContin|tablet|tabletter|0000015|1|N daglig|1;1| 
28101689294|OxyContin|tablet|tabletter|0000003|1|N daglig|2;2| 
28101689294|OxyContin|tablet|tabletter|0000050|1|N daglig|3;3| 
28101689294|OxyContin|tablet|tabletter|0000001|.| | | 
28101689394|OxyContin|tablet|tabletter|0000001|.| | | 
28101689394|OxyContin|tablet|tabletter|0000003|1|N daglig|2;2| 
28101689394|OxyContin|tablet|tabletter|0000015|1|N daglig|1;1| 
28101689494|OxyContin|tablet|tabletter|0000003|1|N daglig|2;2| 
28101689494|OxyContin|tablet|tabletter|0000001|.| | | 
28101689494|OxyContin|tablet|tabletter|0000015|1|N daglig|1;1| 
28101689594|Pentasa Sachet|brev|breve|0000218|1|N daglig|2;2| 
28101689594|Pentasa Sachet|brev|breve|0000033|1|N daglig|1;1;1;1| 
28101689594|Pentasa Sachet|brev|breve|0000001|.| | | 
28101689594|Pentasa Sachet|brev|breve|0000102|1|N daglig|1;1;1| 
28101689594|Pentasa Sachet|brev|breve|0000032|1|N daglig|1;1| 
28101693594|Harmonet|tablet|tabletter|0000026|1|N daglig|1| 
28101693594|Harmonet|tablet|tabletter|0000133|28|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1 dag 15: 1 dag 16: 1 dag 17: 1 dag 18: 1 dag 19: 1 dag 20: 1 dag 21: 1| 
28101697094|Centyl Mite med Kaliumklorid|tablet|tabletter|0000026|1|N daglig|1| 
28101697094|Centyl Mite med Kaliumklorid|tablet|tabletter|0000024|1|N daglig|2| 
28101697094|Centyl Mite med Kaliumklorid|tablet|tabletter|0000015|1|M+M+A+N|1+1+0| 
28101697094|Centyl Mite med Kaliumklorid|tablet|tabletter|0000003|1|M+M+A+N|2+2+0| 
28101697094|Centyl Mite med Kaliumklorid|tablet|tabletter|0000001|0|FT|Dosering efter skriftlig anvisning| 
28101697294|Airomir|pust|pust|0000217|0|PN|2|ved anfald
28101697294|Airomir|pust|pust|0000645|0|PN|2|før anstrengelse
28101697294|Airomir|pust|pust|0000399|0|PN|1|ved anfald
28101697294|Airomir|pust|pust|0000644|0|PN|1|før anstrengelse
28101697994|Sevorane| | | |.| | | 
28101698894|Famvir|tablet|tabletter|0000003|1|N daglig|2;2| 
28101698894|Famvir|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28101698894|Famvir|tablet|tabletter|0000015|1|N daglig|1;1| 
28101698894|Famvir|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28101699994|Cerubidin| | | |.| | | 
28101700794|Modiodal|tablet|tabletter|0000025|1|N daglig|4| 
28101700794|Modiodal|tablet|tabletter|0000003|1|N daglig|2;2| 
28101700794|Modiodal|tablet|tabletter|0000024|1|N daglig|2| 
28101700794|Modiodal|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28101700794|Modiodal|tablet|tabletter|0000015|1|N daglig|1;1| 
28101700794|Modiodal|tablet|tabletter|0000865|1|M+M+A+N|4+0+0+0| 
28101700794|Modiodal|tablet|tabletter|0001019|1|M+M+A+N|3+0+0+0| 
28101700794|Modiodal|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28101700894|Alomide "Alcon"|dråbe|dråber|0000794|1|N daglig|4;4;4;4|, 2 i hvert øje
28101700894|Alomide "Alcon"|dråbe|dråber|0000782|1|N daglig|2;2;2;2|, 1 i hvert øje
28101706394|Humalog|IE|IE|0001212|0|PN|1|kort tid før et måltid
28101706394|Humalog|IE|IE|0000001|.| | | 
28101706794|Crinone|applikatordosis|applikatordoser|0000032|1|N daglig|1;1| 
28101706794|Crinone|applikatordosis|applikatordoser|0000073|1|N daglig|1| 
28101706794|Crinone|applikatordosis|applikatordoser|0000001|.| | | 
28101708094|Cellcept|kapsel|kapsler|0000539|1|N daglig|6;6| 
28101708094|Cellcept|kapsel|kapsler|0000001|.| | | 
28101708094|Cellcept|kapsel|kapsler|0000097|1|N daglig|4;4| 
28101708094|Cellcept|kapsel|kapsler|0000543|1|N daglig|3;3| 
28101708194|Cellcept|tablet|tabletter|0000003|1|N daglig|2;2| 
28101708194|Cellcept|tablet|tabletter|0000001|.| | | 
28101708194|Cellcept|tablet|tabletter|0000050|1|N daglig|3;3| 
28101709294|Zoladex|implantat|implantater|0000476|.| | | 
28101709294|Zoladex|implantat|implantater|0000434|.| | | 
28101709294|Zoladex|implantat|implantater|0000343|.| | | 
28101713294|Redap|påsmøring|påsmøringer|0000721|1|M+M+A+N|0+0+0+1| 
28101715494|Clarinase|tablet|tabletter|0000026|1|N daglig|1| 
28101716994|Entocort|kapsel|kapsler|0000570|1|M+M+A+N|3+0+0+0|før morgenmaden
28101716994|Entocort|kapsel|kapsler|0001208|1|M+M+A+N|3+0+0+0| 
28101716994|Entocort|kapsel|kapsler|0001231|1|N daglig|1;1;1|30 min før et måltid
28101716994|Entocort|kapsel|kapsler|0000181|1|M+M+A+N|2+0+0+0| 
28101719494|Tolmin|tablet|tabletter|0000079|1|N daglig|1.5| 
28101719494|Tolmin|tablet|tabletter|0000026|1|N daglig|1| 
28101719594|Zocor|tablet|tabletter|0000568|1|M+M+A+N|0+0+3+0| 
28101719594|Zocor|tablet|tabletter|0000106|1|M+M+A+N|0+0+2+0| 
