ReleaseNumber|DrugId|DrugName|DosageUnitCode
30|28103601403|Berodual|27
30|28103602303|Asasantine Retard|19
30|28103602803|Glimepirid "Teva"|39
30|28103602903|Glimepirid "Teva"|39
30|28103603003|Glimepirid "Teva"|39
30|28103603103|Glimepirid "Teva"|39
30|28103603903|Giona Easyhaler|36
30|28103604003|Giona Easyhaler|36
30|28103604103|Meloxicam "Cipla Chanelle Generics"|39
30|28103604203|Meloxicam "Cipla Chanelle Generics"|39
30|28103604803|Ondansetron "Stada"|39
30|28103604903|Ondansetron "Stada"|39
30|28103605403|Vivelle Dot|25
30|28103605502|Emend|19
30|28103605903|Alendronat "Mylan"|39
30|28103606003|Alendronat "Mylan"|39
30|28103606403|Losatrix|39
30|28103606603|Losatrix|39
30|28103606703|Losatrix|39
30|28103606803|Locardin|39
30|28103607003|Locardin|39
30|28103607103|Locardin|39
30|28103607403|Losanin|39
30|28103607503|Losanin|39
30|28103608403|Pulmozyme|1
30|28103610403|Pulmicort Turbohaler|36
30|28103610903|Zonegran|19
30|28103611003|Zonegran|19
30|28103611103|Zonegran|19
30|28103611303|Cosopt Ukonserveret|7
30|28103611403|Rilast Mite Turbuhaler|36
30|28103611603|Entocord|19
30|28103611703|Entocort|19
30|28103612603|Avastin|22
30|28103613703|Symbicort Mite Turbuhaler|36
30|28103614403|Alfacalcidol "Alternova"|19
30|28103614503|Alfacalcidol "Alternova"|19
30|28103615203|Citalopram "Alternova"|39
30|28103615403|Glimeryl|39
30|28103615503|Glimeryl|39
30|28103615603|Glimeryl|39
30|28103615703|Glimeryl|39
30|28103615903|Ondansetron "Alapis"|22
30|28103616903|Glimepirid "Actavis"|39
30|28103617003|Glimepirid "Actavis"|39
30|28103617103|Glimepirid "Actavis"|39
30|28103617203|Glimepirid "Actavis"|39
30|28103617303|Omeprazol "Bluefish"|39
30|28103617403|Omeprazol "BMM Pharma"|39
30|28103617903|Glivasol|39
30|28103618003|Glivasol|39
30|28103618103|Glivasol|39
30|28103618203|Glivasol|39
30|28103618403|Glimepirid "Stada"|39
30|28103618503|Glimepirid "Stada"|39
30|28103618603|Glimepirid "Stada"|39
30|28103618703|Glimepirid "Stada"|39
30|28103622903|Avandamet|39
30|28103623003|Avandamet|39
30|28103623403|Hjerdyl|39
30|28103624103|Medilax|22
30|28103626104|Kivexa|39
30|28103631704|Clarifast|39
30|28103631804|Clarifast|39
30|28103631904|Histafast|39
30|28103632004|Histafast|39
30|28103632104|Fexofenadinhydrochlorid "Ivax"|39
30|28103632204|Fexofenadinhydrochlorid "Ivax"|39
30|28103632304|Alterfast|39
30|28103632404|Alterfast|39
30|28103634504|Lerimamed|39
30|28103634604|Lerimamed|39
30|28103635304|Domperidon "Alternova"|39
30|28103635804|Clozapin "Orifarm"|39
30|28103635904|Clozapin "Orifarm"|39
30|28103636603|Avodart|19
30|28103636703|Crestor|39
30|28103637204|Desmopressin "Singad"|39
30|28103637304|Desmopressin "Singad"|39
30|28103637704|Duodopa|22
30|28103638003|Symbicort Forte Turbuhaler|36
30|28103638604|Vesicare|39
30|28103638704|Vesicare|39
30|28103638903|Nitrolingual|27
30|28103640304|Clozapin "Hexal"|39
30|28103640404|Clozapin "Hexal"|39
30|28103640504|Flumazenil "Actavis"|22
30|28103640804|Risperidon "Specifar"|39
30|28103640904|Risperidon "Specifar"|39
30|28103641004|Risperidon "Specifar"|39
30|28103641104|Risperidon "Specifar"|39
30|28103641204|Risperidon "Specifar"|39
30|28103641304|Risperidon "Specifar"|39
30|28103641404|Risperidon "Specifar"|39
30|28103642504|Nicotinell Classic|40
30|28103642604|Nicotinell Classic|40
30|28103643004|Zeldox|22
30|28103643204|Seroquel|39
30|28103645204|Clarithromycin "PCD"|39
30|28103645304|Clarithromycin "PCD"|39
30|28103646204|Levodopa/carbidopa "Teva"|39
30|28103646304|Levodopa/carbidopa "Teva"|39
30|28103647904|SMOFlipid|22
30|28103648104|Nebido|1
30|28103649304|Atacand|39
30|28103649504|Clarithromycin "Hexal"|39
30|28103649604|Clarithromycin "Hexal"|39
30|28103649904|Ondansetron "Takeda"|39
30|28103650004|Ondansetron "Takeda"|39
30|28103652004|Minirin|39
30|28103652104|Minirin|39
30|28103652204|Minirin|39
30|28103654104|Amlohexal|39
30|28103654204|Amlohexal|39
30|28103654304|Amlohexal|39
30|28103654404|Dipinosticht|39
30|28103654604|Dipinosticht|39
30|28103655004|Amlodipin "1A Farma"|39
30|28103655104|Amlodipin "1A Farma"|39
30|28103655204|Amlodipin "1A Farma"|39
30|28103655304|Amlodipin "Sandoz"|39
30|28103655404|Amlodipin "Sandoz"|39
30|28103655504|Amlodipin "Sandoz"|39
30|28103656504|Truvada|39
30|28103656704|Puregon|13
30|28103656804|Aranesp|18
30|28103656904|Inspra|39
30|28103657004|Inspra|39
30|28103657104|Inegy|39
30|28103657204|Inegy|39
30|28103657304|Inegy|39
30|28103657404|Inegy|39
30|28103659404|Cypretyl|39
30|28103663404|Celomix|39
30|28103663504|Celomix|39
30|28103666204|Procoralan|39
30|28103666304|Procoralan|39
30|28103666404|Corlentor|39
30|28103666504|Corlentor|39
30|28103667204|Duplicam|39
30|28103667304|Duplicam|39
30|28103668504|Nefoxef|39
30|28103668604|Nefoxef|39
30|28103669704|Omeprazol "Lek"|19
30|28103671304|Sumatriptan "Sandoz"|39
30|28103671404|Sumatriptan "Sandoz"|39
30|28103672604|Aclasta|22
30|28103673004|Relpax|39
30|28103673404|Temgesic|32
30|28103674104|Fucidin|29
30|28103674204|Fucidine|29
30|28103674604|Edronax|39
30|28103678704|Diovan Comp 160 mg/25 mg|39
30|28103678904|Pravastatin "Stada"|39
30|28103679004|Pravastatin "Stada"|39
30|28103680904|Levemir|9
30|28103681404|Reminyl|19
30|28103681504|Reminyl|19
30|28103681604|Reminyl|19
30|28103682204|Pentasa Sachet|4
30|28103682604|Simvastatin "Hexal"|39
30|28103683704|Tramadol Retard "Hexal"|39
30|28103683804|Tramadol Retard "Hexal"|39
30|28103683904|Tramadol Retard "Hexal"|39
30|28103684604|Procren Depot|18
30|28103686004|Abilify|39
30|28103686104|Abilify|39
30|28103686204|Abilify|39
30|28103690104|Fucicort Lipid|29
30|28103690304|Polpril|19
30|28103690404|Polpril|19
30|28103690504|Polpril|19
30|28103691204|Tysabri|20
30|28103691504|Fucidin|29
30|28103691604|Fucidine|29
30|28103693004|Uraplex|39
30|28103696304|Imigran|30
30|28103697704|Funginix|29
30|28103699304|Crestor|39
30|28103701004|Niddazol|19
30|28103701404|Noxafil|23
30|28103701504|Posaconazole "SP"|23
30|28103704104|Terbinafin "Actavis"|39
30|28103709604|Pravastatinnatrium "Teva"|39
30|28103709704|Pravastatinnatrium "Teva"|39
30|28103709804|Evoltra|22
30|28103710404|Meloxicam "Chanelle Medical"|39
30|28103710504|Meloxicam "Chanelle Medical"|39
30|28103710604|Meloxistad|39
30|28103710704|Meloxistad|39
30|28103711004|Tarceva|39
30|28103711104|Tarceva|39
30|28103711204|Tarceva|39
30|28103711304|Eligard|18
30|28103711404|Eligard|18
30|28103711503|Yentreve|19
30|28103711904|Bonviva|39
30|28103712104|Lansoprazol "Mylan"|19
30|28103712204|Lansoprazol "Mylan"|19
30|28103713004|Lansoprazol "ratiopharm"|19
30|28103713104|Lansoprazol "ratiopharm"|19
30|28103713404|Femanor|39
30|28103715304|Frisetro|39
30|28103715404|Frisetro|39
30|28103715704|Granisetron "Actavis"|39
30|28103715804|Granisetron "Actavis"|39
30|28103716804|Gabapentin "Orifarm"|19
30|28103716904|Gabapentin "Orifarm"|19
30|28103718304|Terbinafin "Hexal"|39
30|28103718504|Mirtazapin "KRKA"|39
30|28103718604|Mirtazapin "KRKA"|39
30|28103718704|Mirtazapin "KRKA"|39
30|28103719404|Tamsunorm|19
30|28103719504|Sertralin "Mylan"|39
30|28103719604|Sertralin "Mylan"|39
30|28103721504|Lamotrigin "Ratiopharm"|39
30|28103721604|Lamotrigin "Ratiopharm"|39
30|28103721704|Lamotrigin "Ratiopharm"|39
30|28103721804|Lamotrigin "Ratiopharm"|39
30|28103722204|Lamotrigin "1A Farma"|39
30|28103722304|Lamotrigin "1A Farma"|39
30|28103722404|Lamotrigin "1A Farma"|39
30|28103722504|Lamotrigin "1A Farma"|39
30|28103722603|Lyrica|19
30|28103723304|Invirase|39
30|28103724404|NovoMix 50 FlexPen|9
30|28103724904|Terbinafin "Stada"|39
30|28103725004|Terbinafin "Stada"|39
30|28103727104|Mariram|39
30|28103727204|Mariram|39
30|28103727304|Mariram|39
30|28103727404|Mariram|39
30|28103728304|Finasterid "Sandoz"|39
30|28103728504|Adin|39
30|28103728604|Adin|39
30|28103729404|Enalapril-HClthiazid "Krka"|39
30|28103729704|Metoprololsuccinat "Hexal"|39
30|28103729804|Metoprololsuccinat "Hexal"|39
30|28103729904|Metoprololsuccinat "Hexal"|39
30|28103730004|Metoprololsuccinat "Hexal"|39
30|28103730104|Metoprololsuccinat "Hexal"|39
30|28103730204|Metoprololsuccinat "1A Farma"|39
30|28103730304|Metoprololsuccinat "1A Farma"|39
30|28103730404|Metoprololsuccinat "1A Farma"|39
30|28103730504|Metoprololsuccinat "1A Farma"|39
30|28103730604|Metoprololsuccinat "1A Farma"|39
30|28103733204|Fosavance|39
30|28103733804|Sertralin "KRKA"|39
30|28103733904|Sertralin "KRKA"|39
30|28103734104|Baraclude|39
30|28103734304|Baraclude|39
30|28103734604|Kiovig|22
30|28103734704|Ciprofloxacin "Pharmathen"|39
30|28103734804|Ciprofloxacin "Pharmathen"|39
30|28103734904|Ciprofloxacin "Pharmathen"|39
30|28103735404|Lansoprazol "Orifarm"|19
30|28103735504|Lansoprazol "Orifarm"|19
30|28103735602|Fabrazyme|20
30|28103736104|Efexor Depot|19
30|28103736604|Enalapril/Hydrochlorthiazid "Actavis"|39
30|28103736904|Spersadex Comp.|7
30|28103738404|Pravastatin "Actavis"|39
30|28103738504|Pravastatin "Actavis"|39
30|28103738604|Pravastatin "Actavis"|39
30|28103738804|Neupro|25
30|28103738904|Neupro|25
30|28103739004|Neupro|25
30|28103739104|Neupro|25
30|28103739804|Risperidon "Sandoz"|39
30|28103739904|Risperidon "Sandoz"|39
30|28103740004|Risperidon "Sandoz"|39
30|28103740104|Risperidon "Sandoz"|39
30|28103741304|Fosrenol|41
30|28103741404|Fosrenol|41
30|28103741504|Fosrenol|41
30|28103741604|Fosrenol|41
30|28103741704|Rhinocort|27
30|28103741804|Carvedilol "Teva"|39
30|28103741904|Carvedilol "Teva"|39
30|28103742004|Carvedilol "Teva"|39
30|28103742104|Carvedilol "Teva"|39
30|28103742804|Lamotrigin "Stada"|39
30|28103742904|Lamotrigin "Stada"|39
30|28103743004|Lamotrigin "Stada"|39
30|28103743104|Lamotrigin "Stada"|39
30|28103743204|Lamotrigin "Stada"|39
30|28103744304|Zopiclon "Stada"|39
30|28103745904|Terbinafin "ratiopharm"|29
30|28103746004|Terbistad|29
30|28103746104|Isotretinoin "Actavis"|19
30|28103746304|Isotretinoin "Difa Cooper"|19
30|28103747604|Pulmicort Turbohaler|36
30|28103747704|Sinestic|36
30|28103748004|Terbinafin "Orifarm"|39
30|28103750004|Rhinocort aqua|27
30|28103750304|Avidart|19
30|28103750604|Livensa|25
30|28103751604|Tranexamsyre "Pfizer"|22
30|28103752804|Cosopt|7
30|28103752904|Marilamed|39
30|28103753004|Marilamed|39
30|28103754804|Salbutamol "Arrow"|1
30|28103756004|Lamotrigin "1A Farma"|39
30|28103756104|Lamotrigin "1A Farma"|39
30|28103756204|Lamotrigin "1A Farma"|39
30|28103756304|Lamotrigin "1A Farma"|39
30|28103756404|Coversyl Novum|39
30|28103756504|Coversyl Novum|39
30|28103756604|Coversyl Novum|39
30|28103756704|Foradil HFA|27
30|28103757104|Crestor|39
30|28103759204|Buprenorphine "Ethypharm"|32
30|28103759304|Buprenorphine "Ethypharm"|32
30|28103759404|Buprenorphine "Ethypharm"|32
30|28103759904|Hydrea|19
30|28103760404|Durogesic|25
30|28103761004|Revatio|39
30|28103761604|Spirocort Turbuhaler|36
30|28103762705|Metformin "Stada"|39
30|28103763004|Estinette|39
30|28103763104|Melitta|39
30|28103763404|Finigen|29
30|28103763904|Mirtazapin "Actavis"|39
30|28103764004|Mirtazapin "Actavis"|39
30|28103764104|Mirtazapin "Actavis"|39
30|28103764205|Diovan|39
30|28103765004|Abilify|22
30|28103768905|Glimepirid "1A Farma"|39
30|28103769005|Glimepirid "1A Farma"|39
30|28103769105|Glimepirid "1A Farma"|39
30|28103769205|Glimepirid "1A Farma"|39
30|28103769305|Glimepirid "1A Farma"|39
30|28103771905|Tygacil|12
30|28103773405|Losartankalium "Medana"|39
30|28103773505|Losartankalium "Medana"|39
30|28103773605|Losartankalium "Medana"|39
30|28103773705|Losartankalium "Medana"|39
30|28103774105|Ipratropiumbromid "Arrow"|1
30|28103774905|Tizanidin "Orifarm"|39
30|28103775005|Tizanidin "Orifarm"|39
30|28103776005|Colifoam|2
30|28103776405|Methotrexat "Sandoz"|39
30|28103776705|Pancrease MicroTabs|19
30|28103777505|Alterflex|25
30|28103778605|Alendronat "Stada"|39
30|28103778705|Alendronat "Stada"|39
30|28103778805|NorLevo|39
30|28103779005|Venlafaxin "Pharmathen"|19
30|28103779105|Venlafaxin "Pharmathen"|19
30|28103779205|Venlafaxin "Pharmathen"|19
30|28103781205|Lansoprazol "Stada"|19
30|28103781305|Lansoprazol "Stada"|19
30|28103781405|Fluconazol "KRKA"|19
30|28103781605|Fluconazol "KRKA"|19
30|28103781705|Fluconazol "KRKA"|19
30|28103781905|Ezetrol|39
30|28103782505|Clindamycin "Alternova"|19
30|28103782605|Clindamycin "Alternova"|19
30|28103782805|Asacol|39
30|28103785105|Naltrexon "AOP"|39
30|28103785705|Lansoprazol "Actavis"|19
30|28103785805|Lansoprazol "Actavis"|19
30|28103785905|Keppra|22
30|28103787004|Aranesp|6
30|28103787104|Aranesp|6
30|28103788605|Competact|39
30|28103789105|Lansoprazol "KRKA"|19
30|28103789205|Lansoprazol "KRKA"|19
30|28103789305|Lansoprazol "HEXAL"|19
30|28103789405|Lansoprazol "HEXAL"|19
30|28103789505|Metformin "Teva"|39
30|28103789605|Metformin "Teva"|39
30|28103789705|Furosemid "Copyfarm"|39
30|28103789805|Furosemid "Copyfarm"|39
30|28103791205|Nicorette Fruitmint|40
30|28103791305|Nicorette Fruitmint|40
30|28103791605|Vagifem|43
30|28103792205|Metadon "Evolan"|22
30|28103792405|Azithromycin "Sandoz"|39
30|28103792705|Gemfibrozil "Alternova"|39
30|28103794805|Tobradex|7
30|28103795005|Kreon 25.000|19
30|28103795805|Ganfort|7
30|28103795905|Gabapentin "Teva"|39
30|28103798605|Bonviva|18
30|28103799105|Adin|27
30|28103800605|Androcur|39
30|28103801405|Kuracid|39
30|28103801505|Kuracid|39
30|28103802105|Omnistad|19
30|28103802205|Tamsulosinhydrochlorid "Synthon"|19
30|28103802405|Masulin|19
30|28103802605|Tamsulosinhydrochlorid Actavis|19
30|28103803305|Inovelon|39
30|28103803405|Inovelon|39
30|28103805105|Trusopt Ukonserveret|7
30|28103805305|Exjade|39
30|28103805405|Exjade|39
30|28103805505|Furosemid "HEXAL"|39
30|28103807105|Azithromycin "Teva"|39
30|28103807705|Tamsulosin "Teva"|19
30|28103808105|Flumazenil "Hameln"|22
30|28103808205|Flumazenil "Fresenius Kabi"|22
30|28103808805|DuoTrav|7
30|28103808905|Diacomit|19
30|28103809005|Diacomit|19
30|28103809905|Strattera|19
30|28103810005|Strattera|19
30|28103810105|Strattera|19
30|28103810205|Strattera|19
30|28103810305|Strattera|19
30|28103810505|Norprolac|39
30|28103810805|Mucolysin Skovbær|5
30|28103810905|Gammanorm|22
30|28103812505|Kaletra|39
30|28103812705|Combigan|7
30|28103813505|EpiPen Jr.|17
30|28103813605|EpiPen|17
30|28103814605|Olmetec Plus|39
30|28103814705|Olmetec Plus|39
30|28103814905|Tamoxifen "Sandoz"|39
30|28103815105|Benetor Comp.|39
30|28103815205|Benetor Comp.|39
30|28103816705|Nasonex|27
30|28103817205|Glimepirid "KRKA"|39
30|28103817305|Glimepirid "KRKA"|39
30|28103817405|Glimepirid "KRKA"|39
30|28103817505|Glimepirid "KRKA"|39
30|28103820605|Nocutil|39
30|28103820705|Nocutil|39
30|28103821705|Vesicare|39
30|28103822405|Cipralex|39
30|28103823905|Venlathen|19
30|28103824005|Venlathen|19
30|28103824105|Venlathen|19
30|28103824305|Venlapete|19
30|28103824405|Venlapete|19
30|28103826305|Citalopram "STADA"|39
30|28103826705|Assieme Mite Turbohaler|36
30|28103826805|Fluticasonpropionat "Teva"|27
30|28103827905|Sumatriptan "GSK"|39
30|28103828005|Sumatriptan "GSK"|39
30|28103830005|Felodipin "Teva"|39
30|28103832305|Venladima|19
30|28103832405|Venladima|19
30|28103832505|Venladima|19
30|28103832805|Bondathen|39
30|28103832905|Bondathen|39
30|28103833505|Alendronat "Teva"|39
30|28103835705|Simvastatin "Sandoz"|39
30|28103835805|Simvastatin "Sandoz"|39
30|28103836005|Simvastatin "Sandoz"|39
30|28103839705|Lyrica|19
30|28103841905|Daivobet|29
30|28103842205|Sutent|19
30|28103842305|Sutent|19
30|28103842405|Sutent|19
30|28103842705|Vreya|39
30|28103842805|Lansoprazol "Teva"|19
30|28103842905|Lansoprazol "Teva"|19
30|28103844705|Sumatriptan "Mylan"|39
30|28103844805|Sumatriptan "Mylan"|39
30|28103845205|Aggrenox|19
30|28103845905|Alfuzosin "Stada"|39
30|28103846505|Alfuzosin "Sandoz"|39
30|28103847905|Aricept Evess|39
30|28103848005|Aricept Evess|39
30|28103848505|Lamotrigin "Mylan"|39
30|28103848605|Lamotrigin "Mylan"|39
30|28103848705|Lamotrigin "Mylan"|39
30|28103848805|Lamotrigin "Mylan"|39
30|28103850205|Sertrone|39
30|28103850705|Asasantin Retard|19
30|28103850805|Lamivudine/Zidovudine "GSK"|39
30|28103851505|Mirtazapin "Teva"|39
30|28103851605|Mirtazapin "Teva"|39
30|28103851705|Mirtazapin "Teva"|39
30|28103852105|Fostimon|12
30|28103852205|Risperidon "Medochemie"|39
30|28103852305|Risperidon "Medochemie"|39
30|28103852405|Risperidon "Medochemie"|39
30|28103852505|Risperidon "Medochemie"|39
30|28103852605|Risperidon "Medochemie"|39
30|28103852705|Risperidon "Medochemie"|39
30|28103852805|Risperidon "Medochemie"|39
30|28103852905|Amlodipin "Medochemie"|39
30|28103853005|Amlodipin "Medochemie"|39
30|28103853505|Equasym Depot|19
30|28103853605|Equasym Depot|19
30|28103854405|Nexavar|39
30|28103856205|Losaril|39
30|28103856405|Losaril|39
30|28103856505|Losaril|39
30|28103857505|Losartankalium "Actavis"|39
30|28103857605|Losartankalium "Actavis"|39
30|28103857705|Losartankalium "Actavis"|39
30|28103857805|Losartankalium "Actavis"|39
30|28103861505|Ylisapril comp.|39
30|28103863305|Cozaar Comp. 100 mg/12,5 mg|39
30|28103863405|Champix|39
30|28103863505|Champix|39
30|28103863705|Canesten|43
30|28103863905|Citalopram "Teva"|39
30|28103864005|Citalopram "Teva"|39
30|28103864905|Suboxone|32
30|28103865005|Suboxone|32
30|28103865205|Estradiol "Sandoz"|39
30|28103865405|Tapin|29
30|28103867705|Risperidon "GAP"|39
30|28103867805|Risperidon "GAP"|39
30|28103867905|Risperidon "GAP"|39
30|28103868005|Risperidon "GAP"|39
30|28103868105|Risperidon "GAP"|39
30|28103868705|Yasminelle|39
30|28103868805|Yasminelle 28|39
30|28103870305|Perindopril tert-butylamin "KRKA"|39
30|28103870405|Perindopril tert-butylamin "KRKA"|39
30|28103871105|Lamotrigin "Teva"|39
30|28103871205|Lamotrigin "Teva"|39
30|28103871305|Lamotrigin "Teva"|39
30|28103871405|Lamotrigin "Teva"|39
30|28103872005|Fluoxetin "HEXAL"|39
30|28103872905|Acikure|39
30|28103873005|Acikure|39
30|28103873305|Lamotrigin "Teva"|39
30|28103873405|Lamotrigin "Teva"|39
30|28103873505|Lamotrigin "Teva"|39
30|28103873605|Lamotrigin "Teva"|39
30|28103874105|Byetta|6
30|28103874205|Creon 40.000|19
30|28103876305|Karvezide|39
30|28103876405|CoAprovel|39
30|28103877205|Arintapin Smelt|39
30|28103877305|Arintapin Smelt|39
30|28103878105|Enbrel|18
30|28103878205|Enbrel|18
30|28103878305|Calcipotriol "Sandoz"|29
30|28103879605|Clobex|45
30|28103880805|Tostran|26
30|28103881306|Pulmicort Turbuhaler|36
30|28103881406|Oxis Turbuhaler|36
30|28103881505|Elaprase|22
30|28103881705|Oxcarbazepin "Mylan"|39
30|28103881805|Oxcarbazepin "Mylan"|39
30|28103881905|Oxcarbazepin "Mylan"|39
30|28103884205|Gardasil|18
30|28103884605|Glimeryl|39
30|28103884705|Glimepirid "Actavis"|39
30|28103885106|Sprycel|39
30|28103885206|Sprycel|39
30|28103885306|Sprycel|39
30|28103886905|Fluconazol "Actavis"|19
30|28103887005|Fluconazol "Actavis"|19
30|28103887105|Fluconazol "Actavis"|19
30|28103887205|Fluconazol "Actavis"|19
30|28103887306|Orencia|20
30|28103887806|Bicalutamid "Sandoz"|39
30|28103888005|Pinex|39
30|28103888106|Abilify|22
30|28103888605|Altifex|39
30|28103888705|Altifex|39
30|28103891606|Doxazosin "Sandoz"|39
30|28103892806|Prostacure|19
30|28103895406|Protaminsulfat "LEO Pharma"|22
30|28103896806|Pergoveris|13
30|28103896906|Mezavant|39
30|28103897306|Luvastix|19
30|28103897406|Luvastix|19
30|28103898706|Calcipotriol "Sandoz"|29
30|28103899906|Exforge|39
30|28103900006|Exforge|39
30|28103900106|Exforge|39
30|28103900206|Prezista|39
30|28103902006|Losartankalium "Liconsa"|39
30|28103902106|Losartankalium "Liconsa"|39
30|28103902206|Losartankalium "Liconsa"|39
30|28103902506|Matrifen|25
30|28103902606|Matrifen|25
30|28103902705|Matrifen|25
30|28103902806|Matrifen|25
30|28103902906|Matrifen|25
30|28103903306|Sertralin "Orion"|39
30|28103903406|Sertralin "Orion"|39
30|28103903606|Pantoprazol "Sandoz"|39
30|28103903706|Pantoprazol "Sandoz"|39
30|28103904106|Venlafaxin "Krka"|19
30|28103904206|Venlafaxin "Krka"|19
30|28103904306|Venlafaxin "Krka"|19
30|28103905406|Gabapentin "Sandoz"|19
30|28103905506|Gabapentin "Sandoz"|19
30|28103905806|Coversyl Comp Novum|39
30|28103906106|Losartan "Medical Valley"|39
30|28103906206|Losartan "Medical Valley"|39
30|28103906306|Losartan "Medical Valley"|39
30|28103906906|Myrlosar|39
30|28103907006|Myrlosar|39
30|28103907106|Myrlosar|39
30|28103908206|Gestinyl|39
30|28103908306|Gestinyl|39
30|28103908806|Lamisil Once|28
30|28103909606|Itraconazol "Actavis"|19
30|28103910306|Sertralin "Actavis"|39
30|28103910406|Sertralin "Actavis"|39
30|28103911006|Serevent|27
30|28103911306|Lucentis|22
30|28103912006|Granisetron "Stada"|39
30|28103912106|Granisetron "Stada"|39
30|28103912406|Miktosan|19
30|28103913506|Sumatriptan "Stada"|39
30|28103913606|Sumatriptan "Stada"|39
30|28103914006|Valaciclovir "Sandoz"|39
30|28103914106|Valaciclovir "Sandoz"|39
30|28103914206|Valaciclovir "Sandoz"|39
30|28103914406|Valaciclovir "1A Farma"|39
30|28103914506|Valaciclovir "1A Farma"|39
30|28103914706|Valaciclovir "Hexal"|39
30|28103914806|Valaciclovir "Hexal"|39
30|28103915106|Advagraf|19
30|28103915206|Advagraf|19
30|28103915306|Advagraf|19
30|28103916206|Grazax|39
30|28103917506|Timosan Depot|7
30|28103917906|Apindap|39
30|28103918106|Revlimid|19
30|28103918206|Revlimid|19
30|28103918306|Revlimid|19
30|28103918906|Januvia|39
30|28103919006|Januvia|39
30|28103919106|Januvia|39
30|28103922306|Imadrax Novum|39
30|28103922406|Imadrax Novum|39
30|28103922506|Imadrax Novum|39
30|28103922806|Erbitux|22
30|28103922906|Minero|39
30|28103923006|Modina|39
30|28103923306|Copegus|39
30|28103923506|Provisacor|39
30|28103923806|Provisacor|39
30|28103924206|Crestor|39
30|28103924306|Symbicort Forte Turbohaler|36
30|28103924506|TOVIAZ|39
30|28103924606|TOVIAZ|39
30|28103924906|Duofaxin|39
30|28103925006|Duofaxin|39
30|28103925206|Trusopt|7
30|28103925406|Ferinject|22
30|28103925606|Crinone|2
30|28103925806|Imodium Plus|39
30|28103925906|Oxis Turbuhaler|36
30|28103927206|Flecainid "Stada"|39
30|28103928306|Flecainid "Sandoz"|39
30|28103928406|Galantamin "Teva"|39
30|28103928506|Galantamin "Teva"|39
30|28103928606|Galantamin "Teva"|39
30|28103928706|Cabergolin "Teva"|39
30|28103928806|Cabergolin "Teva"|39
30|28103928906|Cabergolin "Teva"|39
30|28103929106|Silgard|18
30|28103929506|Sertralin "Teva"|39
30|28103929606|Sertralin "Teva"|39
30|28103929706|Glivasol|39
30|28103929806|Glimepirid "Stada"|39
30|28103931006|Trasilarimed|39
30|28103931606|Alarimed|39
30|28103931706|Alarimed|39
30|28103931806|Alarimed|39
30|28103933406|Fluoxetin "1A Farma"|19
30|28103933706|Oxaliplatin "Ebewe"|20
30|28103934306|Meloxicam "BMM Pharma"|39
30|28103934406|Meloxicam "BMM Pharma"|39
30|28103935206|Sortis|39
30|28103935506|Amlodipin "Krka"|39
30|28103935606|Amlodipin "Krka"|39
30|28103936006|NorLevo|39
30|28103936606|Crestor|39
30|28103937106|Mirtazapin "Mylan"|39
30|28103937206|Mirtazapin "Mylan"|39
30|28103937306|Mirtazapin "Mylan"|39
30|28103937806|Anastrozol "Actavis"|39
30|28103938706|Losartanka./HClthiazid "Teva"|39
30|28103938806|Losartanka./HCl thiazid "Teva"|39
30|28103939306|Atriance|22
30|28103939406|Ciprofloxacin "Krka"|39
30|28103939506|Ciprofloxacin "Krka"|39
30|28103939606|Ciprofloxacin "Krka"|39
30|28103939706|Medikinet|39
30|28103939806|Medikinet|39
30|28103939906|Medikinet|39
30|28103940506|Risperidon "Krka"|39
30|28103940606|Risperidon "Krka"|39
30|28103940706|Risperidon "Krka"|39
30|28103940806|Risperidon "Krka"|39
30|28103940906|Risperidon "Krka"|39
30|28103941106|Risperidon "Krka"|39
30|28103941206|Risperidon "Krka"|39
30|28103941306|Risperidon "Krka"|39
30|28103941706|Moviprep|38
30|28103942706|Mircera|6
30|28103942806|Mircera|6
30|28103942906|Mircera|6
30|28103943006|Mircera|6
30|28103943906|Invega|39
30|28103944006|Invega|39
30|28103944106|Invega|39
30|28103944506|Quetiapin "Mylan"|39
30|28103944606|Quetiapin "Mylan"|39
30|28103944706|Quetiapin "Mylan"|39
30|28103944806|Quetiapin "Mylan"|39
30|28103944906|Quetiapin "Mylan"|39
30|28103945506|Vectibix|20
30|28103945806|Medikinet CR|19
30|28103945906|Medikinet CR|19
30|28103946006|Medikinet CR|19
30|28103946106|Medikinet CR|19
30|28103946206|Mycamine|20
30|28103946306|Mycamine|20
30|28103946406|Mirtazapin "Orion"|39
30|28103946506|Mirtazapin "Orion"|39
30|28103946606|Mirtazapin "Orion"|39
30|28103947306|Ratacand Plus|39
30|28103950306|Joninamaril|39
30|28103950406|Joninamaril|39
30|28103953106|Finasterid "Actavis"|39
30|28103953206|Terbinafin "Medical Valley"|39
30|28103953906|ValHelen|39
30|28103954006|ValHelen|39
30|28103954106|ValHelen|39
30|28103954306|Enalapril HClthiazid "Teva"|39
30|28103954506|Losarstad|39
30|28103954606|Losarstad|39
30|28103954706|Losarstad|39
30|28103958606|Losartankalium "TEVA"|39
30|28103958706|Losartankalium "TEVA"|39
30|28103958806|Moxonidin "Actavis"|39
30|28103958906|Moxonidin "Actavis"|39
30|28103959006|Moxonidin "Actavis"|39
30|28103960206|Ondansetron "BMM Pharma"|39
