DrugID|Navn|Ental|Flertal
28103848005|Aricept Evess|tablet|tabletter
28103848505|Lamotrigin "Mylan"|tablet|tabletter
28103848605|Lamotrigin "Mylan"|tablet|tabletter
28103848705|Lamotrigin "Mylan"|tablet|tabletter
28103848805|Lamotrigin "Mylan"|tablet|tabletter
28103850805|Lamivudine/Zidovudine "GSK"|tablet|tabletter
28103851705|Mirtazapin "Teva"|tablet|tabletter
28103852205|Risperidon "Medochemie"|tablet|tabletter
28103852305|Risperidon "Medochemie"|tablet|tabletter
28103852405|Risperidon "Medochemie"|tablet|tabletter
28103852505|Risperidon "Medochemie"|tablet|tabletter
28103852605|Risperidon "Medochemie"|tablet|tabletter
28103852705|Risperidon "Medochemie"|tablet|tabletter
28103852805|Risperidon "Medochemie"|tablet|tabletter
28103852905|Amlodipin "Medochemie"|tablet|tabletter
28103853005|Amlodipin "Medochemie"|tablet|tabletter
28103856205|Losaril|tablet|tabletter
28103856405|Losaril|tablet|tabletter
28103856505|Losaril|tablet|tabletter
28103857605|Losartankalium "Actavis"|tablet|tabletter
28103861505|Ylisapril comp.|tablet|tabletter
28103863405|Champix|tablet|tabletter
28103867705|Risperidon "GAP"|tablet|tabletter
28103867805|Risperidon "GAP"|tablet|tabletter
28103867905|Risperidon "GAP"|tablet|tabletter
28103868005|Risperidon "GAP"|tablet|tabletter
28103868105|Risperidon "GAP"|tablet|tabletter
28103870305|Perindopril tert-butylamin "KRKA"|tablet|tabletter
28103870405|Perindopril tert-butylamin "KRKA"|tablet|tabletter
28103876305|Karvezide|tablet|tabletter
28103877205|Arintapin Smelt|tablet|tabletter
28103877305|Arintapin Smelt|tablet|tabletter
28103878305|Calcipotriol "Sandoz"|påsmøring|påsmøringer
28103884605|Glimeryl|tablet|tabletter
28103884705|Glimepirid "Actavis"|tablet|tabletter
28103886905|Fluconazol "Actavis"|kapsel|kapsler
28103887005|Fluconazol "Actavis"|kapsel|kapsler
28103887105|Fluconazol "Actavis"|kapsel|kapsler
28103887205|Fluconazol "Actavis"|kapsel|kapsler
28103887806|Bicalutamid "Sandoz"|tablet|tabletter
28103892806|Prostacure|kapsel|kapsler
28103897306|Luvastix|kapsel|kapsler
28103897406|Luvastix|kapsel|kapsler
28103898706|Calcipotriol "Sandoz"|påsmøring|påsmøringer
28103900006|Exforge|tablet|tabletter
28103900106|Exforge|tablet|tabletter
28103900206|Prezista|tablet|tabletter
28103902006|Losartankalium "Liconsa"|tablet|tabletter
28103902106|Losartankalium "Liconsa"|tablet|tabletter
28103902206|Losartankalium "Liconsa"|tablet|tabletter
28103906106|Losartan "Medical Valley"|tablet|tabletter
28103906206|Losartan "Medical Valley"|tablet|tabletter
28103906306|Losartan "Medical Valley"|tablet|tabletter
28103906906|Myrlosar|tablet|tabletter
28103907006|Myrlosar|tablet|tabletter
28103907106|Myrlosar|tablet|tabletter
28103910406|Sertralin "Actavis"|tablet|tabletter
28103912406|Miktosan|kapsel|kapsler
28103914206|Valaciclovir "Sandoz"|tablet|tabletter
28103914406|Valaciclovir "1A Farma"|tablet|tabletter
28103914506|Valaciclovir "1A Farma"|tablet|tabletter
28103914706|Valaciclovir "Hexal"|tablet|tabletter
28103914806|Valaciclovir "Hexal"|tablet|tabletter
28103917906|Apindap|tablet|tabletter
28103923506|Provisacor|tablet|tabletter
28103923806|Provisacor|tablet|tabletter
28103924306|Symbicort Forte Turbohaler|sug|sug
28103925206|Trusopt|dråbe|dråber
28103928406|Galantamin "Teva"|tablet|tabletter
28103928506|Galantamin "Teva"|tablet|tabletter
28103928606|Galantamin "Teva"|tablet|tabletter
28103928806|Cabergolin "Teva"|tablet|tabletter
28103928906|Cabergolin "Teva"|tablet|tabletter
28103929706|Glivasol|tablet|tabletter
28103929806|Glimepirid "Stada"|tablet|tabletter
28103931006|Trasilarimed|tablet|tabletter
28103931606|Alarimed|tablet|tabletter
28103931706|Alarimed|tablet|tabletter
28103931806|Alarimed|tablet|tabletter
28103935206|Sortis|tablet|tabletter
28103937106|Mirtazapin "Mylan"|tablet|tabletter
28103937206|Mirtazapin "Mylan"|tablet|tabletter
28103937306|Mirtazapin "Mylan"|tablet|tabletter
28103937806|Anastrozol "Actavis"|tablet|tabletter
28103944506|Quetiapin "Mylan"|tablet|tabletter
28103944606|Quetiapin "Mylan"|tablet|tabletter
28103944706|Quetiapin "Mylan"|tablet|tabletter
28103944806|Quetiapin "Mylan"|tablet|tabletter
28103944906|Quetiapin "Mylan"|tablet|tabletter
28103947306|Ratacand Plus|tablet|tabletter
28103950306|Joninamaril|tablet|tabletter
28103950406|Joninamaril|tablet|tabletter
28103953906|ValHelen|tablet|tabletter
28103954006|ValHelen|tablet|tabletter
28103954106|ValHelen|tablet|tabletter
28103958906|Moxonidin "Actavis"|tablet|tabletter
28103961206|Nebitension|tablet|tabletter
28103961406|Nebispes|tablet|tabletter
28103961506|Nebihyper|tablet|tabletter
28103963906|Quetiapin "Hexal"|tablet|tabletter
28103964006|Quetiapin "Hexal"|tablet|tabletter
28103964206|Quetiapin "Hexal"|tablet|tabletter
28103964306|Quetiapin "Hexal"|tablet|tabletter
28103965906|Quetiapin "SVUS"|tablet|tabletter
28103966006|Quetiapin "SVUS"|tablet|tabletter
28103966106|Quetiapin "SVUS"|tablet|tabletter
28103968906|Adrovance|tablet|tabletter
28103969006|Xelevia|tablet|tabletter
28103969106|Xelevia|tablet|tabletter
28103969206|Xelevia|tablet|tabletter
28103970506|Ropinict|tablet|tabletter
28103970806|Ropinict|tablet|tabletter
28103970906|Ropinict|tablet|tabletter
28103971006|Ropinict|tablet|tabletter
28103971106|Ropinict|tablet|tabletter
28103973006|Ropinirol "Hexal"|tablet|tabletter
28103973106|Ropinirol "Hexal"|tablet|tabletter
28103973206|Ropinirol "Hexal"|tablet|tabletter
28103973306|Ropinirol "Hexal"|tablet|tabletter
28103973406|Ropinirol "Hexal"|tablet|tabletter
28103973606|Ropinirol "Sandoz"|tablet|tabletter
28103973706|Ropinirol "Sandoz"|tablet|tabletter
28103973806|Ropinirol "Sandoz"|tablet|tabletter
28103973906|Ropinirol "Sandoz"|tablet|tabletter
28103974006|Ropinirol "Sandoz"|tablet|tabletter
28103978106|Perindopril tert-butylamin "BMM Pharma"|tablet|tabletter
28103978206|Perindopril tert-butylamin "BMM Pharma"|tablet|tabletter
28103981506|Zymelin Plus|pust|pust
28103983706|Dafiro|tablet|tabletter
28103983806|Dafiro|tablet|tabletter
28103983906|Dafiro|tablet|tabletter
28103984006|Copalia|tablet|tabletter
28103984106|Copalia|tablet|tabletter
28103984206|Copalia|tablet|tabletter
28103984606|Fluvastatin "Sandoz"|kapsel|kapsler
28103984706|Fluvastatin "Sandoz"|kapsel|kapsler
28103984806|Fluvastaham|kapsel|kapsler
28103984906|Fluvastaham|kapsel|kapsler
28103985006|Fluvastadig|kapsel|kapsler
28103985106|Fluvastadig|kapsel|kapsler
28103988306|Adipine|tablet|tabletter
28103988406|Adipine|tablet|tabletter
28103989806|Botox|enhed|enheder
28103991506|Temodal|kapsel|kapsler
28103991606|Temodal|kapsel|kapsler
28103995606|Diovan|tablet|tabletter
28103996506|Quetiapin "KRKA"|tablet|tabletter
28103996806|Donepezil "Teva"|tablet|tabletter
28103996906|Donepezil "Teva"|tablet|tabletter
28103997606|Bicalutamide "Teva"|tablet|tabletter
28103998906|Brimonidintartrat "Sandoz"|dråbe|dråber
28104003006|Olanzapin "Krka"|tablet|tabletter
28104003106|Olanzapin "Krka"|tablet|tabletter
28104003206|Olanzapin "Krka"|tablet|tabletter
28104003306|Olanzapin "Krka"|tablet|tabletter
28104003406|Olanzapin "Krka"|tablet|tabletter
28104003506|Olanzapin "Krka"|tablet|tabletter
28104003606|Olanzapin "Krka"|tablet|tabletter
28104003706|Olanzapin "Krka"|tablet|tabletter
28104003806|Olanzapin "Krka"|tablet|tabletter
28104003906|Olanzapin "Krka"|tablet|tabletter
28104004106|Zamil|tablet|tabletter
28104004206|Zamil|tablet|tabletter
28104004306|Zamil|tablet|tabletter
28104004606|Zamil|tablet|tabletter
28104004806|Zamil|tablet|tabletter
28104005006|Zamil|tablet|tabletter
28104010006|Tangolita|tablet|tabletter
28104010506|Irbesartan Zentiva|tablet|tabletter
28104010606|Irbesartan Zentiva|tablet|tabletter
28104010706|Irbesartan Zentiva|tablet|tabletter
28104010806|Irbesartan Zentiva|tablet|tabletter
28104010906|Irbesartan Zentiva|tablet|tabletter
28104011006|Irbesartan Zentiva|tablet|tabletter
28104011106|Irbesartan Hydrochlorothiazide Zentiva|tablet|tabletter
28104011206|Irbesartan Hydrochlorothiazide Zentiva|tablet|tabletter
28104011306|Irbesartan Hydrochlorothiazide Zentiva|tablet|tabletter
28104011406|Irbesartan Hydrochlorothiazide Zentiva|tablet|tabletter
28104011506|Irbesartan Hydrochlorothiazide Zentiva|tablet|tabletter
28104012206|Prometax|plaster|plastre
28104012306|Prometax|plaster|plastre
28104012406|Prometax|plaster|plastre
28104013606|Quetiapin "Stada"|tablet|tabletter
28104013706|Quetiapin "Stada"|tablet|tabletter
28104013806|Quetiapin "Stada"|tablet|tabletter
28104013906|Quetiapin "Stada"|tablet|tabletter
28104014006|Quetiapin "Stada" Starter|tablet|tabletter
28104018106|Quetiapin "Lannacher"|tablet|tabletter
28104018206|Quetiapin "Lannacher"|tablet|tabletter
28104018306|Quetiapin "Lannacher"|tablet|tabletter
28104018406|Quetiapin "Lannacher"|tablet|tabletter
28104018506|Quetiapin "Lannacher" Startpakke|tablet|tabletter
28104021206|Topiramat "Hexal"|tablet|tabletter
28104023806|Olanzapin "Sandoz"|tablet|tabletter
28104024006|Olanzapin "Sandoz"|tablet|tabletter
28104025606|Rhinocort Turbohaler|sug|sug
28104026306|Olanzapin "Neopharma"|tablet|tabletter
28104027506|Fucithalmic|dråbe|dråber
28104028106|Bicalutamid "Actavis"|tablet|tabletter
28104028206|Bicalutamid "Actavis"|tablet|tabletter
28104029606|Mirtazapin "Actavis"|tablet|tabletter
28104033606|Zalasta|tablet|tabletter
28104033806|Zalasta|tablet|tabletter
28104034906|Licolos plus|tablet|tabletter
28104035006|Licolos plus|tablet|tabletter
28104035206|Myrlosar Comp|tablet|tabletter
28104035306|Myrlosar Comp|tablet|tabletter
28104036606|Fluvastamil|tablet|tabletter
28104036706|Fluvastasof|tablet|tabletter
28104039706|Risperidon "Actavis"|tablet|tabletter
28104040206|Azomyr|ml|ml
28104044606|Neoclarityn|ml|ml
28104044906|Azomyr|tablet|tabletter
28104045506|Aerius|tablet|tabletter
28104045606|Aerius|tablet|tabletter
28104045806|Neoclarityn|tablet|tabletter
28104045906|Trandolapril "Mylan"|kapsel|kapsler
28104046006|Trandolapril "Mylan"|kapsel|kapsler
28104046106|Trandolapril "Mylan"|kapsel|kapsler
28104046206|Trandolapril "Mylan"|kapsel|kapsler
28104046406|Trandolapril "Actavis"|kapsel|kapsler
28104046606|Trandolapril "Actavis"|kapsel|kapsler
28104048006|Rigevidon|tablet|tabletter
28104049106|Pantoprazol "Stada"|tablet|tabletter
28104049206|Pantoprazol "Stada"|tablet|tabletter
28104050106|Vidotin|tablet|tabletter
28104050206|Vidotin|tablet|tabletter
28104054006|Oxaliplatin "Actavis"|mg|mg
28104055906|Paroxetin "Aurobindo"|tablet|tabletter
28104056006|Paroxetin "Aurobindo"|tablet|tabletter
28104058306|Mirtazapin "Stada"|tablet|tabletter
28104058406|Mirtazapin "Stada"|tablet|tabletter
28104058506|Mirtazapin "Stada"|tablet|tabletter
28104059007|Valsartan/Hydrochlorthiazid "Teva"|tablet|tabletter
28104059107|Valsartan/Hydrochlorthiazid "Teva"|tablet|tabletter
28104059606|Lamotrigin "BMM Pharma"|tablet|tabletter
28104062706|Fosavance|tablet|tabletter
28104065007|Finasterid "Orion"|tablet|tabletter
28104068507|Panrazol|tablet|tabletter
28104068607|Panrazol|tablet|tabletter
28104068907|Pantoprazol "Mayoly Spindler"|tablet|tabletter
28104069307|Pantoprazol "Mayoly Spindler"|tablet|tabletter
28104070707|Olanzapine "Teva"|tablet|tabletter
28104070907|Olanzapine "Teva"|tablet|tabletter
28104071007|Olanzapine "Teva"|tablet|tabletter
28104071107|Olanzapine "Teva"|tablet|tabletter
28104077507|Jurnista|tablet|tabletter
28104082007|Venlafaxin "ratiopharm"|kapsel|kapsler
28104082607|Gabapentin "Bluefish"|kapsel|kapsler
28104088007|Ropinirol "ratiopharm"|tablet|tabletter
28104088107|Ropinirol "ratiopharm"|tablet|tabletter
28104088207|Ropinirol "ratiopharm"|tablet|tabletter
28104088307|Ropinirol "ratiopharm"|tablet|tabletter
28104088407|Ropinirol "ratiopharm"|tablet|tabletter
28104088507|Ropinirol "ratiopharm"|tablet|tabletter
28104090107|Ropinirol "Teva Pharma"|tablet|tabletter
28104090207|Ropinirol "Teva Pharma"|tablet|tabletter
28104090307|Ropinirol "Teva Pharma"|tablet|tabletter
28104090407|Ropinirol "Teva Pharma"|tablet|tabletter
28104090807|Ronipan|tablet|tabletter
28104090907|Ronipan|tablet|tabletter
28104091007|Ronipan|tablet|tabletter
28104091107|Ronipan|tablet|tabletter
28104095407|Nebicard|tablet|tabletter
28104095607|Nebivolol "Pliva"|tablet|tabletter
28104096107|Hypoloc Comp|tablet|tabletter
28104096207|Hypoloc Comp|tablet|tabletter
28104097707|Ropinirol "Stada"|tablet|tabletter
28104098807|Glimeprisan|tablet|tabletter
28104098907|Glimeprisan|tablet|tabletter
28104099007|Glimeprisan|tablet|tabletter
28104099107|Glimeprisan|tablet|tabletter
28104099207|Dibiglim|tablet|tabletter
28104099307|Dibiglim|tablet|tabletter
28104099407|Dibiglim|tablet|tabletter
28104099507|Dibiglim|tablet|tabletter
28104099907|Adrovance|tablet|tabletter
28104100207|Fluvastatin "Actavis"|kapsel|kapsler
28104100307|Fluvastatin "Actavis"|kapsel|kapsler
28104100407|Luvinsta|kapsel|kapsler
28104100507|Luvinsta|kapsel|kapsler
28104100607|Imasemamed|kapsel|kapsler
28104100707|Imasemamed|kapsel|kapsler
28104101707|Simvastatin "Teva"|tablet|tabletter
28104102507|Fluvastatin "Actavis"|tablet|tabletter
28104102607|Luvinsta|tablet|tabletter
28104102707|Fluvactalin|tablet|tabletter
28104103107|Colestatin|tablet|tabletter
28104103207|Vuyator|tablet|tabletter
28104103407|Fluvastatin "Mylan"|tablet|tabletter
28104103907|Fluvastatin "DOC Generici"|tablet|tabletter
28104104007|Tevaflutin|tablet|tabletter
28104104107|Flavicen|tablet|tabletter
28104104207|Lavesten|tablet|tabletter
28104104407|Fluvastiestad|tablet|tabletter
28104104507|Fluvor|tablet|tabletter
28104107607|Bricanyl Turbohaler|sug|sug
28104110007|Donepezil "Mylan"|tablet|tabletter
28104110107|Donepezil "Mylan"|tablet|tabletter
28104113707|Sprimeo|tablet|tabletter
28104113807|Sprimeo|tablet|tabletter
28104123307|Olanzapin "Actavis"|tablet|tabletter
28104125707|Kynapine ODT|tablet|tabletter
28104125807|Kynapine ODT|tablet|tabletter
28104125907|Kynapine ODT|tablet|tabletter
28104126007|Kynapine ODT|tablet|tabletter
28104126907|Olanzapin AL|tablet|tabletter
28104127007|Olanzapin AL|tablet|tabletter
28104127107|Olanzapin AL|tablet|tabletter
28104127207|Olanzapin AL|tablet|tabletter
28104128807|Fluvamyl|kapsel|kapsler
28104129307|Fluvamyl|kapsel|kapsler
28104131107|Valaciclovir "Mylan"|tablet|tabletter
28104136607|Panofen|kapsel|kapsler
28104136707|Panofen|kapsel|kapsler
28104136807|Panofen|kapsel|kapsler
28104137507|Venlakato|kapsel|kapsler
28104137607|Venlakato|kapsel|kapsler
28104137707|Venlakato|kapsel|kapsler
28104140907|Vellena|tablet|tabletter
28104141007|Vellena|tablet|tabletter
28104141107|Gestoden/Ethinylestradiol 75/20 "Mylan"|tablet|tabletter
28104141207|Gestoden/Ethinylestradiol 75/30 "Mylan"|tablet|tabletter
28104146207|Tizanidin "Actavis"|tablet|tabletter
28104146307|Tizanidin "Actavis"|tablet|tabletter
28104148807|Brimozept|dråbe|dråber
28104148907|Mobridin|dråbe|dråber
28104149007|Brimoratio|dråbe|dråber
28104149107|Brimostad|dråbe|dråber
28104149207|Alphastad|dråbe|dråber
28104150407|Velmetia|tablet|tabletter
28104150507|Velmetia|tablet|tabletter
28104158307|Coprenessa|tablet|tabletter
28104158807|Diovan Comp 320 mg/12,5 mg|tablet|tabletter
28104158907|Diovan Comp 320 mg/25 mg|tablet|tabletter
28104159407|Risperdal Consta|injektionssprøjte|injektionssprøjter
28104159507|Risperdal Consta|injektionssprøjte|injektionssprøjter
28104161907|Metoprololsuccinat "Farmaprojects"|tablet|tabletter
28104162007|Metoprololsuccinat "Farmaprojects"|tablet|tabletter
28104162107|Metoprololsuccinat "Farmaprojects"|tablet|tabletter
28104162207|Metoprololsuccinat "Farmaprojects"|tablet|tabletter
28104162307|Metoprololsuccinat "Stada"|tablet|tabletter
28104162407|Metoprololsuccinat "Stada"|tablet|tabletter
28104162507|Metoprololsuccinat "Stada"|tablet|tabletter
28104162607|Metoprololsuccinat "Stada"|tablet|tabletter
28104163107|Metoprololsuccinat "Polpharma"|tablet|tabletter
28104163207|Metoprololsuccinat "Polpharma"|tablet|tabletter
28104163307|Metoprololsuccinat "Polpharma"|tablet|tabletter
28104163407|Metoprololsuccinat "Polpharma"|tablet|tabletter
28104163907|Mertolok|tablet|tabletter
28104164007|Mertolok|tablet|tabletter
28104164107|Mertolok|tablet|tabletter
28104164207|Mertolok|tablet|tabletter
28104164607|Metoprololsuccinat "Alternova"|tablet|tabletter
28104167307|Gabapentin "Aurobindo"|kapsel|kapsler
28104170507|Alprazolam "Sandoz"|tablet|tabletter
28104170607|Alprazolam "Sandoz"|tablet|tabletter
28104172307|Topiramat "Amneal"|tablet|tabletter
28104172407|Topiramat "Amneal"|tablet|tabletter
28104172507|Topiramat "Amneal"|tablet|tabletter
28104172607|Topiramat "Amneal"|tablet|tabletter
28104173607|Kinzalkomb|tablet|tabletter
28104173707|MicardisPlus|tablet|tabletter
28104173807|PritorPlus|tablet|tabletter
28104174007|Lotanec|tablet|tabletter
28104174107|Lotanec|tablet|tabletter
28104174207|Lotanec|tablet|tabletter
28104179207|Terazosin "Accord"|tablet|tabletter
28104179307|Terazosin "Accord"|tablet|tabletter
28104180907|Iscover|tablet|tabletter
28104183807|Risonat|tablet|tabletter
28104183907|Riseratio|tablet|tabletter
28104185607|Losartankalium "Amneal"|tablet|tabletter
28104185707|Losartankalium "Amneal"|tablet|tabletter
28104185807|Losartankalium "Amneal"|tablet|tabletter
28104186107|Quetiapine "Teva"|tablet|tabletter
28104189007|Vionate|tablet|tabletter
28104189107|Vionate|tablet|tabletter
28104192407|Risperdal Consta|injektionssprøjte|injektionssprøjter
28104195607|Tevalukast|tyggetablet|tyggetabletter
28104195707|Tevalukast|tyggetablet|tyggetabletter
28104195807|Tevalukast|tablet|tabletter
28104196007|Mycophenolate mofetil "TEVA"|kapsel|kapsler
28104196107|Mycophenolate mofetil TEVA|tablet|tabletter
28104196707|Efficib|tablet|tabletter
28104196807|Efficib|tablet|tabletter
28104196907|Ebixa|tablet|tabletter
28104197607|Axura|tablet|tabletter
28104197707|Axura|tablet|tabletter
28104205907|Clarithromycin "Amneal"|tablet|tabletter
28104206007|Clarithromycin "Amneal"|tablet|tabletter
28104208407|Risedronatnatrium "Teva"|tablet|tabletter
28104212007|Stadifluven|kapsel|kapsler
28104212107|Stadifluven|kapsel|kapsler
28104212407|Fluvastatin "ratiopharm"|kapsel|kapsler
28104212507|Fluvastatin "ratiopharm"|kapsel|kapsler
28104213007|Fluvaratio|kapsel|kapsler
28104213107|Fluvaratio|kapsel|kapsler
28104214107|Perindopril tert-butylamin "KRKA"|tablet|tabletter
28104214207|Tesavel|tablet|tabletter
28104214307|Tesavel|tablet|tabletter
28104214407|Tesavel|tablet|tabletter
28104215607|Tiaquin|tablet|tabletter
28104215707|Tiaquin|tablet|tabletter
28104215907|Tiaquin|tablet|tabletter
28104216007|Tiaquin|tablet|tabletter
28104219907|Thymanax|tablet|tabletter
28104222107|alli|kapsel|kapsler
28104224207|Mirtazapin "Bluefish"|tablet|tabletter
28104224307|Mirtazapin "Bluefish"|tablet|tabletter
28104224507|Pramipexole "Teva"|tablet|tabletter
28104224607|Pramipexole "Teva"|tablet|tabletter
28104224707|Pramipexole "Teva"|tablet|tabletter
28104224807|Pramipexole "Teva"|tablet|tabletter
28104226007|Zanipress|tablet|tabletter
28104226107|Zanipress|tablet|tabletter
28104227507|Avodart|kapsel|kapsler
28104228407|Quetiapin "Actavis"|tablet|tabletter
28104228707|Setinin|tablet|tabletter
28104228807|Setinin|tablet|tabletter
28104228907|Setinin|tablet|tabletter
28104229007|Setinin|tablet|tabletter
28104229107|Setinin|tablet|tabletter
28104233607|Oprymea|tablet|tabletter
28104234907|Atorker|tablet|tabletter
28104235007|Atorker|tablet|tabletter
28104235107|Atorker|tablet|tabletter
28104235807|Atsteinar|tablet|tabletter
28104235907|Atsteinar|tablet|tabletter
28104236007|Atsteinar|tablet|tabletter
28104239407|Karadronat|tablet|tabletter
28104239507|Karadronat|tablet|tabletter
28104239607|Karadronat|tablet|tabletter
28104240007|Risepallin|tablet|tabletter
28104240107|Risepallin|tablet|tabletter
28104240207|Risepallin|tablet|tabletter
28104240307|Ridracid|tablet|tabletter
28104240407|Racidrix|tablet|tabletter
28104242407|Donepezil "Orifarm"|tablet|tabletter
28104242507|Donepezil "Orifarm"|tablet|tabletter
28104245110|Riseteva|tablet|tabletter
28104250007|Nebilenin|tablet|tabletter
28104250907|Nebistalin|tablet|tabletter
28104252207|Valsartan "Actavis"|tablet|tabletter
28104253707|Mariprax|tablet|tabletter
28104253807|Mariprax|tablet|tabletter
28104253907|Mariprax|tablet|tabletter
28104254007|Mariprax|tablet|tabletter
28104254107|Mariprax|tablet|tabletter
28104254207|Pramipexol "Pharmathen International"|tablet|tabletter
28104254307|Pramipexol "Pharmathen International"|tablet|tabletter
28104254407|Pramipexol "Pharmathen International"|tablet|tabletter
28104254507|Pramipexol "Pharmathen International"|tablet|tabletter
28104254607|Pramipexol "Pharmathen International"|tablet|tabletter
28104254907|Derinik|tablet|tabletter
28104255007|Derinik|tablet|tabletter
28104255107|Pramipexol "Pharmathen"|tablet|tabletter
28104255207|Pramipexol "Pharmathen"|tablet|tabletter
28104255307|Pramipexol "Pharmathen"|tablet|tabletter
28104255407|Pramipexol "Pharmathen"|tablet|tabletter
28104255607|Bicalutamid "Bluefish"|tablet|tabletter
28104255707|Carvedilol "Amneal"|tablet|tabletter
28104255807|Carvedilol "Amneal"|tablet|tabletter
28104255907|Carvedilol "Amneal"|tablet|tabletter
28104256007|Carvedilol "Amneal"|tablet|tabletter
28104257707|Valsartan/hydrochlorthiazid "Krka"|tablet|tabletter
28104257807|Valsartan/hydrochlorthiazid "Krka"|tablet|tabletter
28104257907|Valsartan/hydrochlorthiazid "Krka"|tablet|tabletter
28104258707|Fluconazol "Aurobindo"|kapsel|kapsler
28104260107|Solatcit|tablet|tabletter
28104260207|Solatcit|tablet|tabletter
28104260307|Solatcit|tablet|tabletter
28104260407|Solatcit|tablet|tabletter
28104261307|Escitalopram "Sigillata"|tablet|tabletter
28104261407|Escitalopram "Sigillata"|tablet|tabletter
28104261507|Escitalopram "Sigillata"|tablet|tabletter
28104261607|Escitalopram "Sigillata"|tablet|tabletter
28104261707|Benel|tablet|tabletter
28104261807|Benel|tablet|tabletter
28104261907|Benel|tablet|tabletter
28104262007|Benel|tablet|tabletter
28104264307|Myocard|tablet|tabletter
28104267608|Risostad|tablet|tabletter
28104268607|Ifirmasta|tablet|tabletter
28104269608|Ifenin|tablet|tabletter
28104269708|Ifenin|tablet|tabletter
28104269808|Ifenin|tablet|tabletter
28104270008|Ibunin|tablet|tabletter
28104270108|Ibunin|tablet|tabletter
28104271908|Venlafaxin "Actavis"|kapsel|kapsler
28104272008|Venlafaxin "Actavis"|kapsel|kapsler
28104272108|Venlafaxin "Actavis"|kapsel|kapsler
28104274107|Rasilez HCT|tablet|tabletter
28104274207|Rasilez HCT|tablet|tabletter
28104274307|Rasilez HCT|tablet|tabletter
28104274407|Rasilez HCT|tablet|tabletter
28104274908|Simvastatin "Aurobindo"|tablet|tabletter
28104275008|Simvastatin "Aurobindo"|tablet|tabletter
28104275108|Simvastatin "Aurobindo"|tablet|tabletter
28104275208|Simvastatin "Aurobindo"|tablet|tabletter
28104275808|Zolmitriptan "Actavis"|tablet|tabletter
28104275908|Zolmiles|tablet|tabletter
28104276008|Zolmiles|tablet|tabletter
28104276308|Zolmitriptan Smelt "Actavis"|tablet|tabletter
28104276408|Zolmitriptan Smelt "Actavis"|tablet|tabletter
28104276508|Zolmiles Smelt|tablet|tabletter
28104276608|Zolmiles Smelt|tablet|tabletter
28104277208|Olanzapin "Mylan"|tablet|tabletter
28104277308|Olanzapin "Mylan"|tablet|tabletter
28104277408|Olanzapin "Mylan"|tablet|tabletter
28104277508|Olanzapin "Mylan"|tablet|tabletter
28104277608|Olanzapin "Mylan"|tablet|tabletter
28104277708|Olanzapin "Mylan"|tablet|tabletter
28104277808|Dorzolamid "Mylan"|dråbe|dråber
28104277908|Bicalutamid "Sandoz"|tablet|tabletter
28104280808|Metoprololsuccinat "Teva"|tablet|tabletter
28104281008|Metoprololsuccinat "Teva"|tablet|tabletter
28104281208|Lercanidipinhydrochlorid "DOC"|tablet|tabletter
28104281308|Lercanidipinhydrochlorid "DOC"|tablet|tabletter
28104284108|Lecalpin|tablet|tabletter
28104284208|Lecalpin|tablet|tabletter
28104284308|Lercinigen|tablet|tabletter
28104284408|Lercinigen|tablet|tabletter
28104285508|Paraterax|tablet|tabletter
28104286608|Rubira|tablet|tabletter
28104286708|Rubira|tablet|tabletter
28104287808|Movinella 28|tablet|tabletter
28104287908|Movinella 28|tablet|tabletter
28104289308|Glepark|tablet|tabletter
28104289408|Glepark|tablet|tabletter
28104289508|Glepark|tablet|tabletter
28104289608|Glepark|tablet|tabletter
28104291908|Quetiapin "Sandoz"|tablet|tabletter
28104292008|Seresano|tablet|tabletter
28104292108|Seresano|tablet|tabletter
28104292208|Quetiapin "1A Farma"|tablet|tabletter
28104292308|Quetiapin "1A Farma"|tablet|tabletter
28104296208|Olanzapin "DOC Generici"|tablet|tabletter
28104296308|Olanzapin "DOC Generici"|tablet|tabletter
28104296408|Olanzapin "DOC Generici"|tablet|tabletter
28104296508|Olanzapin "DOC Generici"|tablet|tabletter
28104296608|Olanzapin "DOC Generici"|tablet|tabletter
28104296708|Olanzapin "DOC Generici"|tablet|tabletter
28104297308|Esomeprazol "Hexal"|tablet|tabletter
28104297408|Esomeprazol "Hexal"|tablet|tabletter
28104297508|Esomeprazol "1A Farma"|tablet|tabletter
28104297608|Esomeprazol "1A Farma"|tablet|tabletter
28104301408|Escitalopram "STADA"|tablet|tabletter
28104301608|Escitalopram "STADA"|tablet|tabletter
28104301908|Escitalopram "Mylan"|tablet|tabletter
28104302008|Escitalopram "Mylan"|tablet|tabletter
28104302108|Escitalopram "Mylan"|tablet|tabletter
28104302208|Escitalopram "Mylan"|tablet|tabletter
28104304108|Bicalustad|tablet|tabletter
28104306408|Exalief|tablet|tabletter
28104306508|Exalief|tablet|tabletter
28104306608|Exalief|tablet|tabletter
28104306708|Zebinix|tablet|tabletter
28104306808|Zebinix|tablet|tabletter
28104307608|Noliterax|tablet|tabletter
28104308208|Tevavaltan comp.|tablet|tabletter
28104308308|Tevavaltan comp.|tablet|tabletter
28104308408|Valtension comp.|tablet|tabletter
28104308708|Trandolapril "Galex"|kapsel|kapsler
28104308808|Trandolapril "Galex"|kapsel|kapsler
28104308908|Trandolapril "Galex"|kapsel|kapsler
