DrugID|DrugName|textSingular|textPlural
28104896211|Capecitabin "Actavis"|tablet|tabletter
28104896311|Capecitabin "Actavis"|tablet|tabletter
28104902811|Veyann|tablet|tabletter
28104904111|Malastad|tablet|tabletter
28104906011|Zelboraf|tablet|tabletter
28104919811|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28104919911|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28104920011|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28104920111|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28104920211|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28104920311|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28104958811|Bosulif|tablet|tabletter
28104958911|Bosulif|tablet|tabletter
28104961311|Lopid|tablet|tabletter
28104979811|VitaCare "Glucosamin JemoPharm|tablet|tabletter
28104979911|VitaCare "Glucosamin JemoPharm|tablet|tabletter
28104998511|Kalydeco|tablet|tabletter
28105005311|Carvedilol "Aurobindo"|tablet|tabletter
28105005411|Carvedilol "Aurobindo"|tablet|tabletter
28105005511|Carvedilol "Aurobindo"|tablet|tabletter
28105014212|Gabapentin "EuroPharma"|tablet|tabletter
28105019912|Stribild|tablet|tabletter
28105020012|Selincro|tablet|tabletter
28105020112|Almotriptan "Sandoz"|tablet|tabletter
28105024111|Viread|tablet|tabletter
28105024211|Viread|tablet|tabletter
28105024311|Viread|tablet|tabletter
28105038412|Xarelto|tablet|tabletter
28105039112|Donepezil "Aurobindo"|tablet|tabletter
28105039212|Donepezil "Aurobindo"|tablet|tabletter
28105041312|Irbesartan "Jubilant"|tablet|tabletter
28105041412|Irbesartan "Jubilant"|tablet|tabletter
28105048612|Cleosensa|tablet|tabletter
28105048712|Cleosensa|tablet|tabletter
28105048812|Cleosensa 28|tablet|tabletter
28105052312|Aubagio|tablet|tabletter
28105060812|Atovaquone/Proguanil ratiophar|tablet|tabletter
28105060912|Atovaquone/Proguanil "Orifarm"|tablet|tabletter
28105068412|Horisto|tablet|tabletter
28105068512|Horisto|tablet|tabletter
28105077612|Zinnat|tablet|tabletter
28105081212|Ondansetron "Aurobindo"|tablet|tabletter
28105081912|Prezista|tablet|tabletter
28105084812|Diamilla|tablet|tabletter
28105085612|Paracetamol "Sandoz"|tablet|tabletter
28105088912|Vialerg|tablet|tabletter
28105091312|Memantin "Orion"|tablet|tabletter
28105091412|Memantin "Orion"|tablet|tabletter
28105096512|Moxifloxacin "Actavis"|tablet|tabletter
28105100712|Etodolac "2care4"|tablet|tabletter
28105100812|Etodolac "2care4"|tablet|tabletter
28105100912|Marbodin|tablet|tabletter
28105101012|Marbodin|tablet|tabletter
28105109612|Anastrella|tablet|tabletter
28105111312|Tybost|tablet|tabletter
28105112512|Stivarga|tablet|tabletter
28105112912|Vipidia|tablet|tabletter
28105113012|Vipidia|tablet|tabletter
28105113112|Vipidia|tablet|tabletter
28105117312|Valsartan/HClthiazid "Orifarm"|tablet|tabletter
28105117412|Valsartan/HClthiazid "Orifarm"|tablet|tabletter
28105119512|Capecitabin "SUN"|tablet|tabletter
28105119612|Capecitabin "SUN"|tablet|tabletter
28105120412|Memantine "ratiopharm"|tablet|tabletter
28105120512|Memantine "ratiopharm"|tablet|tabletter
28105120712|Nemdatine|tablet|tabletter
28105120912|Nemdatine|tablet|tabletter
28105127412|Incresync|tablet|tabletter
28105127612|Incresync|tablet|tabletter
28105127712|Incresync|tablet|tabletter
28105128012|Vipdomet|tablet|tabletter
28105128112|Vipdomet|tablet|tabletter
28105140512|Dexketoprofen "Sandoz"|tablet|tabletter
28105144912|Invokana|tablet|tabletter
28105145012|Invokana|tablet|tabletter
28105148212|Clopidogrel "Aurobindo"|tablet|tabletter
28105154212|Inlyta|tablet|tabletter
28105157612|Sevelamer "Teva"|tablet|tabletter
28105158112|Revolade|tablet|tabletter
28105162112|Eplerenon "Bluefish"|tablet|tabletter
28105162212|Eplerenon "Bluefish"|tablet|tabletter
28105165512|Iclusig|tablet|tabletter
28105165612|Iclusig|tablet|tabletter
28105169412|Oxcarbazepin "Orion"|tablet|tabletter
28105169512|Oxcarbazepin "Orion"|tablet|tabletter
28105169612|Oxcarbazepin "Orion"|tablet|tabletter
28105172112|Oxcarbazepine "STADA"|tablet|tabletter
28105172212|Oxcarbazepine "STADA"|tablet|tabletter
28105172312|Oxcarbazepine "STADA"|tablet|tabletter
28105175012|Brintellix|tablet|tabletter
28105175112|Brintellix|tablet|tabletter
28105175212|Brintellix|tablet|tabletter
28105175312|Brintellix|tablet|tabletter
28105175612|Giotrif|tablet|tabletter
28105175712|Giotrif|tablet|tabletter
28105175812|Giotrif|tablet|tabletter
28105175912|Giotrif|tablet|tabletter
28105179612|Bisoprolol "Krka"|tablet|tabletter
28105179712|Bisoprolol "Krka"|tablet|tabletter
28105179812|Bisoprolol "Krka"|tablet|tabletter
28105181012|Latuda|tablet|tabletter
28105181112|Latuda|tablet|tabletter
28105181212|Latuda|tablet|tabletter
28105182012|Rapenin|tablet|tabletter
28105187612|Leflunomide medac|tablet|tabletter
28105188512|Sildenafil "Bluefish"|tablet|tabletter
28105188612|Sildenafil "Bluefish"|tablet|tabletter
28105198912|Vesicare|tablet|tabletter
28105199112|Xifaxan|tablet|tabletter
28105200412|Ibandronsyre "2care4"|tablet|tabletter
28105200512|Serdolect|tablet|tabletter
28105204313|Naratriptan "2care4"|tablet|tabletter
28105207613|Crestor|tablet|tabletter
28105207713|Crestor|tablet|tabletter
28105211012|Levodopa/Carbi./Entaca. Orion|tablet|tabletter
28105211313|Vesicare|tablet|tabletter
28105213612|Opsumit|tablet|tabletter
28105216013|Eplerenon "Actavis"|tablet|tabletter
28105218313|Naratriptan "EuroPharma"|tablet|tabletter
28105221413|Capecitabine "Orion"|tablet|tabletter
28105228413|Serdolect|tablet|tabletter
28105233212|Xigduo|tablet|tabletter
28105233312|Xigduo|tablet|tabletter
28105234813|Tivicay|tablet|tabletter
28105237013|Arcoxia|tablet|tabletter
28105237113|Arcoxia|tablet|tabletter
28105237213|Arcoxia|tablet|tabletter
28105238613|Zopiclone "Jubilant"|tablet|tabletter
28105245013|Escitalopram "Krka"|tablet|tabletter
28105245113|Escitalopram "Krka"|tablet|tabletter
28105245213|Escitalopram "Krka"|tablet|tabletter
28105245313|Escitalopram "Krka"|tablet|tabletter
28105246913|Adempas|tablet|tabletter
28105247013|Adempas|tablet|tabletter
28105247113|Adempas|tablet|tabletter
28105247213|Adempas|tablet|tabletter
28105247313|Adempas|tablet|tabletter
28105254513|Jardiance|tablet|tabletter
28105255513|Amoxicillin "2care4"|tablet|tabletter
28105256213|Vokanamet|tablet|tabletter
28105256313|Vokanamet|tablet|tabletter
28105256413|Vokanamet|tablet|tabletter
28105256513|Vokanamet|tablet|tabletter
28105257913|Azithromycin "Krka"|tablet|tabletter
28105258113|Pancillin|tablet|tabletter
28105260113|Hydroxyzinhydrochl. EQL Pharma|tablet|tabletter
28105260313|OsvaRen|tablet|tabletter
28105264413|Sovaldi|tablet|tabletter
28105277313|Mirtazapin "Orion"|tablet|tabletter
28105277413|Mirtazapin "Orion"|tablet|tabletter
28105287513|Escitalopram "Glenmark"|tablet|tabletter
28105287613|Escitalopram "Glenmark"|tablet|tabletter
28105287713|Escitalopram "Glenmark"|tablet|tabletter
28105287813|Escitalopram "Glenmark"|tablet|tabletter
28105303313|Dolmatil|tablet|tabletter
28105303513|Moxifloxacin "Krka"|tablet|tabletter
28105311813|Vastarel|tablet|tabletter
28105328813|Atozet|tablet|tabletter
28105328913|Atozet|tablet|tabletter
28105329013|Atozet|tablet|tabletter
28105329113|Atozet|tablet|tabletter
28105329513|Sastravi|tablet|tabletter
28105329613|Sastravi|tablet|tabletter
28105329713|Sastravi|tablet|tabletter
28105329913|Sastravi|tablet|tabletter
28105331613|Triumeq|tablet|tabletter
28105331913|Levodopa/Carbi./Entaca. Teva|tablet|tabletter
28105332013|Levodopa/Carbi./Entaca. Teva|tablet|tabletter
28105332113|Levodopa/Carbi./Entaca. Teva|tablet|tabletter
28105332213|Levodopa/Carbi./Entaca. Teva|tablet|tabletter
28105332513|Levodopa/Carbi./Entaca. Teva|tablet|tabletter
28105332813|Zydelig|tablet|tabletter
28105332913|Zydelig|tablet|tabletter
28105334613|Betolvex|tablet|tabletter
28105337413|Rezolsta|tablet|tabletter
28105348513|Estrofem mite|tablet|tabletter
28105370514|Daklinza|tablet|tabletter
28105370614|Daklinza|tablet|tabletter
28105375114|Permadoze Oral|tablet|tabletter
28105376314|Otezla|tablet|tabletter
28105376514|Otezla|tablet|tabletter
28105394614|Naratriptan "Copharma"|tablet|tabletter
28105397214|Leukeran|tablet|tabletter
28105400814|Cozaar|tablet|tabletter
28105400914|Cozaar|tablet|tabletter
28105402814|Harvoni|tablet|tabletter
28105404014|Eplerenon "Stada"|tablet|tabletter
28105404114|Eplerenon "Stada"|tablet|tabletter
28105409114|Paroxetin "Copharma"|tablet|tabletter
28105416714|Viekirax|tablet|tabletter
28105416814|Exviera|tablet|tabletter
28105419614|Citalopram "2care4"|tablet|tabletter
28105419814|Penomax|tablet|tabletter
28105437313|Jardiance|tablet|tabletter
28105454014|Eplerenone "2care4"|tablet|tabletter
28105454114|Eplerenone "2care4"|tablet|tabletter
28105456914|Crestor|tablet|tabletter
28105459414|Cipramil|tablet|tabletter
28105486314|Vesicare|tablet|tabletter
28105496614|Tigreat|tablet|tabletter
28105505014|Clopixol|tablet|tabletter
28100259658|Plaquenil|tablet|tabletter
28100327860|Nozinan|tablet|tabletter
28100399462|Fucidin|tablet|tabletter
28100445563|Lysantin|tablet|tabletter
28100520967|Imurel|tablet|tabletter
28100528167|Nozinan|tablet|tabletter
28100533567|Metronidazol "Actavis"|tablet|tabletter
28100620972|Abboticin|tablet|tabletter
28100622372|Heracillin|tablet|tabletter
28100631373|Flagyl|tablet|tabletter
28100636073|Panodil|tablet|tabletter
28100669775|Estrofem|tablet|tabletter
28100669975|Trisekvens|tablet|tabletter
28100690976|Tenormin|tablet|tabletter
28100691076|Tenormin|tablet|tabletter
28100693676|Ampicillin "PCD"|tablet|tabletter
28100695476|Amitriptylin "DAK"|tablet|tabletter
28100695576|Amitriptylin "DAK"|tablet|tabletter
28100695676|Amitriptylin "DAK"|tablet|tabletter
28100699976|Trandate|tablet|tabletter
28100719276|Imipramin "DAK"|tablet|tabletter
28100719376|Imipramin "DAK"|tablet|tabletter
28100722776|Kinin "DAK"|tablet|tabletter
28100723576|Klopoxid "Takeda"|tablet|tabletter
28100723676|Klopoxid "Takeda"|tablet|tabletter
28100726176|Kodein "DAK"|tablet|tabletter
28100726476|Kodimagnyl Ikke-stoppende DAK|tablet|tabletter
28100731076|Litiumkarbonat "OBA"|tablet|tabletter
28100741176|Noskapin "DAK"|tablet|tabletter
28100753476|Tetracyklin "DAK"|tablet|tabletter
28100753576|Tetracyklin "DAK"|tablet|tabletter
28100798077|Østradiol "DLF"|tablet|tabletter
28100902276|Primcillin|tablet|tabletter
28100902476|Primcillin|tablet|tabletter
28100903176|Ludiomil|tablet|tabletter
28100913176|Selexid|tablet|tabletter
28100920477|Trimopan|tablet|tabletter
28100925773|Ludiomil|tablet|tabletter
28100954976|Trandate|tablet|tabletter
28100966278|Motilium|tablet|tabletter
28100972778|Pondocillin|tablet|tabletter
28100980178|Metronidazol "Actavis"|tablet|tabletter
28100994178|Tetracyclin "Actavis"|tablet|tabletter
28101003665|Risolid|tablet|tabletter
28101003765|Risolid|tablet|tabletter
28101009755|Phenergan|tablet|tabletter
28101013660|Nozinan|tablet|tabletter
28101027479|Tenoretic|tablet|tabletter
28101060981|Ibumetin|tablet|tabletter
28101061081|Ibumetin|tablet|tabletter
28101061181|Ibumetin|tablet|tabletter
28101062281|Ibuprofen "Actavis"|tablet|tabletter
28101068881|Cisordinol|tablet|tabletter
28101068981|Cisordinol|tablet|tabletter
28101072581|Zantac|tablet|tabletter
28101073581|Capiven|tablet|tabletter
28101088281|Brufen|tablet|tabletter
28101100182|Propranolol "DAK"|tablet|tabletter
28101100282|Propranolol "DAK"|tablet|tabletter
28101100382|Propranolol "DAK"|tablet|tabletter
28101107082|Rytmonorm|tablet|tabletter
28101107182|Rytmonorm|tablet|tabletter
28101107682|Betolvex|tablet|tabletter
28101115082|Ibuprofen "Actavis"|tablet|tabletter
28101121682|Sibelium|tablet|tabletter
28101139883|Vastarel|tablet|tabletter
28101181884|Nimotop|tablet|tabletter
28101183984|Imovane|tablet|tabletter
28101187584|Primcillin|tablet|tabletter
28101195584|Tenoretic Mite|tablet|tabletter
28101204284|Kodipar|tablet|tabletter
28101208785|Metronidazol "DAK"|tablet|tabletter
28101229585|Dexofan|tablet|tabletter
28101286986|Abboticin Novum|tablet|tabletter
28101291087|Hexabotin|tablet|tabletter
28101291187|Hexabotin|tablet|tabletter
28101302887|Surlid|tablet|tabletter
28101308287|Zyrtec|tablet|tabletter
28101317587|Pamol|tablet|tabletter
28101319887|Stilnoct|tablet|tabletter
28101324888|Cipramil|tablet|tabletter
28101324988|Cipramil|tablet|tabletter
28101325088|Cipramil|tablet|tabletter
28101331488|Zocor|tablet|tabletter
28101334988|Tenidon|tablet|tabletter
28101335088|Tenidon Mite|tablet|tabletter
28101335488|Aurorix|tablet|tabletter
28101337988|Tenormin|tablet|tabletter
28101340488|Xatral|tablet|tabletter
28101342988|Accupro|tablet|tabletter
28101344088|Mianserin "Mylan"|tablet|tabletter
28101344588|Ipren|tablet|tabletter
28101347188|Zoloft|tablet|tabletter
28101347288|Zoloft|tablet|tabletter
28101349889|Lopid|tablet|tabletter
28101370489|Sabrilex|tablet|tabletter
28101384089|Klomipramin "Mylan"|tablet|tabletter
28101384689|Accupro|tablet|tabletter
28101389389|Seroxat|tablet|tabletter
28101406590|Dogmatil|tablet|tabletter
28101421890|Pondocillin|tablet|tabletter
28101462891|Bonefos|tablet|tabletter
28101468191|Tolmin|tablet|tabletter
28101468291|Tolmin|tablet|tabletter
28101492390|Surlid|tablet|tabletter
28101497692|Risperdal|tablet|tabletter
28101524792|Pancillin|tablet|tabletter
28101524892|Pancillin|tablet|tabletter
28101524992|Pancillin|tablet|tabletter
28101552793|Klacid|tablet|tabletter
28101572693|Mianserin "Mylan"|tablet|tabletter
28101578593|Xefo|tablet|tabletter
28101584493|Cozaar|tablet|tabletter
28101595194|Kestine|tablet|tabletter
28101674394|Panodil|tablet|tabletter
28101680194|Zelitrex|tablet|tabletter
28101698894|Famvir|tablet|tabletter
28101719494|Tolmin|tablet|tabletter
28101719594|Zocor|tablet|tabletter
28101726794|Topimax|tablet|tabletter
28101726894|Topimax|tablet|tabletter
28101726994|Topimax|tablet|tabletter
28101727094|Topimax|tablet|tabletter
28101727794|Imozop|tablet|tabletter
28101744995|Todolac|tablet|tabletter
28101745095|Todolac|tablet|tabletter
28101746195|Estrofem|tablet|tabletter
28101752195|Arimidex|tablet|tabletter
28101753595|Cozaar Comp.|tablet|tabletter
28101813296|Tasmar|tablet|tabletter
28101831196|Serdolect|tablet|tabletter
28101831396|Serdolect|tablet|tabletter
28101831496|Serdolect|tablet|tabletter
28101831596|Serdolect|tablet|tabletter
28101842096|Femar|tablet|tabletter
28101842796|Zanidip|tablet|tabletter
28101861296|Zarator|tablet|tabletter
28101861396|Zarator|tablet|tabletter
28101861496|Zarator|tablet|tabletter
28101864496|Naragran|tablet|tabletter
28101872097|Plavix|tablet|tabletter
28101879797|Aricept|tablet|tabletter
28101879897|Aricept|tablet|tabletter
28101882797|Evista|tablet|tabletter
28101891697|Telfast|tablet|tabletter
28101891797|Telfast|tablet|tabletter
28101892597|Bioclavid|tablet|tabletter
28101897897|Cozaar|tablet|tabletter
28101906597|Zelitrex|tablet|tabletter
28101906997|Viagra|tablet|tabletter
28101907097|Viagra|tablet|tabletter
28101907197|Viagra|tablet|tabletter
28101911897|Zitromax|tablet|tabletter
28101913697|Ketesse|tablet|tabletter
28101916897|Cipramil|tablet|tabletter
28101919897|Singulair|tablet|tabletter
28101933897|Diovan Comp 80 mg/12,5 mg|tablet|tabletter
28101936197|Malarone|tablet|tabletter
28101943797|Tetracyclin "Actavis"|tablet|tabletter
28101954397|Zopiclone "Actavis"|tablet|tabletter
28101954597|Zopiclone "Actavis"|tablet|tabletter
28101957697|Imoclone|tablet|tabletter
28103007098|Cerazette|tablet|tabletter
28103009598|Activelle|tablet|tabletter
28103012298|Arava|tablet|tabletter
28103012398|Arava|tablet|tabletter
28103023098|Risperdal|tablet|tabletter
28103025298|Propecia|tablet|tabletter
28103034298|Keppra|tablet|tabletter
28103040998|Imozop|tablet|tabletter
28103041398|Trileptal|tablet|tabletter
28103041498|Trileptal|tablet|tabletter
28103041598|Trileptal|tablet|tabletter
28103066399|Leukeran|tablet|tabletter
28103070199|Keppra|tablet|tabletter
28103070299|Keppra|tablet|tabletter
28103070399|Keppra|tablet|tabletter
28103071299|Benaday|tablet|tabletter
28103076299|Xeloda|tablet|tabletter
28103076499|Cifin|tablet|tabletter
28103076599|Cifin|tablet|tabletter
28103076699|Cifin|tablet|tabletter
28103101199|Avelox|tablet|tabletter
28103105999|Moclostad|tablet|tabletter
28103114899|Truxal|tablet|tabletter
28103114999|Truxal|tablet|tabletter
28103115099|Truxal|tablet|tabletter
28103120999|Aerius|tablet|tabletter
28103123599|Xeloda|tablet|tabletter
28103131000|Panodil Zapp|tablet|tabletter
28103134499|Trisequens|tablet|tabletter
28103149300|Almogran|tablet|tabletter
28103150300|Seractiv|tablet|tabletter
28103150400|Seractiv|tablet|tabletter
28103152500|Casodex|tablet|tabletter
28103158600|Yasmin 28|tablet|tabletter
28103158700|Yasmin|tablet|tabletter
28103163100|Paroxetin "HEXAL"|tablet|tabletter
28103164400|Magnesia "medic"|tablet|tabletter
28103168800|Xefo Rapid|tablet|tabletter
28103185700|Diclofenac Rapid "Teva"|tablet|tabletter
28103192400|Ciprofloxacin "Actavis"|tablet|tabletter
28103192500|Ciprofloxacin "Actavis"|tablet|tabletter
28103204700|Alkeran|tablet|tabletter
28103206400|Vfend|tablet|tabletter
28103206500|Vfend|tablet|tabletter
28103214600|Zoloft|tablet|tabletter
28103217000|Vepicombin Novum|tablet|tabletter
28103230901|Relpax|tablet|tabletter
28103232601|Zyvoxid|tablet|tabletter
28103244201|Metformin "Actavis"|tablet|tabletter
28103244301|Metformin "Actavis"|tablet|tabletter
28103245101|Zolpidem "Actavis"|tablet|tabletter
28103245201|Zolpidem "Actavis"|tablet|tabletter
28103246001|Zonoct|tablet|tabletter
28103246301|Roximstad|tablet|tabletter
28103246401|Roximstad|tablet|tabletter
28103253901|Paroxetin "Actavis"|tablet|tabletter
28103259101|Cetirizin "Actavis"|tablet|tabletter
28103260101|Neurontin|tablet|tabletter
28103260201|Neurontin|tablet|tabletter
28103264701|Fludara|tablet|tabletter
28103271901|Xyzal|tablet|tabletter
28103274501|Novofem|tablet|tabletter
28103274801|Cialis|tablet|tabletter
28103275101|Diovan|tablet|tabletter
28103277501|Cetirizin "PCD"|tablet|tabletter
28103284201|Cozaar|tablet|tabletter
28103290501|Cozaar Comp. Forte|tablet|tabletter
28103295501|Zarator|tablet|tabletter
28103298101|Zolpidem "Hexal"|tablet|tabletter
28103304001|Moxonat|tablet|tabletter
28103304201|Moxonat|tablet|tabletter
28103307501|Diclofenac Rapid "Orifarm"|tablet|tabletter
28103309401|Ciprofloxacin "HEXAL"|tablet|tabletter
28103309501|Ciprofloxacin "HEXAL"|tablet|tabletter
28103310001|Migard|tablet|tabletter
28103312501|Combar|tablet|tabletter
28103312601|Combar|tablet|tabletter
28103314101|Mirtazapin "HEXAL"|tablet|tabletter
28103314201|Mirtazapin "HEXAL"|tablet|tabletter
28103314301|Mirtazapin "HEXAL"|tablet|tabletter
28103322501|Ebixa|tablet|tabletter
28103323001|Alnok|tablet|tabletter
28103323801|Roxithromycin "Orifarm"|tablet|tabletter
28103323901|Roxithromycin "Orifarm"|tablet|tabletter
28103340702|Cipralex|tablet|tabletter
28103340802|Cipralex|tablet|tabletter
28103340902|Cipralex|tablet|tabletter
28103341102|Cipralex|tablet|tabletter
28103341702|Kestine|tablet|tabletter
28103345302|Levitra|tablet|tabletter
28103345402|Levitra|tablet|tabletter
28103345502|Levitra|tablet|tabletter
28103351102|Sertralin "Hexal"|tablet|tabletter
28103351202|Sertralin "Hexal"|tablet|tabletter
28103357302|Arcoxia|tablet|tabletter
28103357402|Arcoxia|tablet|tabletter
28103357502|Arcoxia|tablet|tabletter
28103357602|Malarone|tablet|tabletter
28103361902|Paroxetin "PCD"|tablet|tabletter
28103365102|Seroxat|tablet|tabletter
28103397002|Zyrona|tablet|tabletter
28103430502|Bondronat|tablet|tabletter
28103439802|Cholestagel|tablet|tabletter
28103439902|Stalevo|tablet|tabletter
28103440002|Stalevo|tablet|tabletter
28103440102|Stalevo|tablet|tabletter
28103442402|Citalopram "Sandoz"|tablet|tabletter
28103448202|Zanidip|tablet|tabletter
28103449602|Rimactazid|tablet|tabletter
28103451402|Rimstar|tablet|tabletter
28103451502|Rimcure|tablet|tabletter
28103452902|Olmetec|tablet|tabletter
28103453002|Olmetec|tablet|tabletter
28103453102|Olmetec|tablet|tabletter
28103453602|Crestor|tablet|tabletter
28103453702|Crestor|tablet|tabletter
28103453802|Crestor|tablet|tabletter
28103459502|Citalopram "Sandoz"|tablet|tabletter
28103459602|Citalopram "Sandoz"|tablet|tabletter
28103459702|Citalopram "Sandoz"|tablet|tabletter
28103464102|Simvastatin "KRKA"|tablet|tabletter
28103464202|Simvastatin "KRKA"|tablet|tabletter
28103464302|Simvastatin "KRKA"|tablet|tabletter
28103464501|Cialis|tablet|tabletter
28103489103|Hjertemagnyl|tablet|tabletter
28103489203|Hjertemagnyl|tablet|tabletter
28103491403|Magnyl Svage "DAK"|tablet|tabletter
28103492403|Angemin|tablet|tabletter
28103501303|Revadol|tablet|tabletter
28103512703|Diovan Comp 160 mg/12,5 mg|tablet|tabletter
28103521303|Glucosamin "Sandoz"|tablet|tabletter
28103525403|Citalopram "Orifarm"|tablet|tabletter
28103525503|Citalopram "Orifarm"|tablet|tabletter
28103525603|Citalopram "Orifarm"|tablet|tabletter
28103525703|Citalopram "Orifarm"|tablet|tabletter
28103541903|Verapamil "HEXAL"|tablet|tabletter
28103542003|Verapamil "HEXAL"|tablet|tabletter
28103542103|Verapamil "HEXAL"|tablet|tabletter
28103542903|Magnesia "DAK"|tablet|tabletter
28103552303|Bisoprolol "Stada"|tablet|tabletter
28103552403|Bisoprolol "Stada"|tablet|tabletter
28103559803|Azathioprin "Actavis"|tablet|tabletter
28103569503|CoAprovel|tablet|tabletter
28103569603|CoAprovel|tablet|tabletter
28103570403|Aprovel|tablet|tabletter
28103570503|Aprovel|tablet|tabletter
28103572503|Optinate Septimum|tablet|tabletter
28103585903|Crestor|tablet|tabletter
28103589303|Mimpara|tablet|tabletter
28103589403|Mimpara|tablet|tabletter
28103589503|Mimpara|tablet|tabletter
28103591903|Azathioprin "Ebewe"|tablet|tabletter
28103596703|Citalopram "PCD"|tablet|tabletter
28103596803|Citalopram "PCD"|tablet|tabletter
28103596903|Citalopram "PCD"|tablet|tabletter
28103598603|Glucosamin "Copyfarm"|tablet|tabletter
28103604803|Ondansetron "Stada"|tablet|tabletter
28103604903|Ondansetron "Stada"|tablet|tabletter
28103615203|Citalopram "Alternova"|tablet|tabletter
28103632404|Alterfast|tablet|tabletter
28103636703|Crestor|tablet|tabletter
28103638604|Vesicare|tablet|tabletter
28103638704|Vesicare|tablet|tabletter
28103645204|Clarithromycin "PCD"|tablet|tabletter
28103645304|Clarithromycin "PCD"|tablet|tabletter
28103649604|Clarithromycin "Hexal"|tablet|tabletter
28103649904|Ondansetron "Takeda"|tablet|tabletter
28103650004|Ondansetron "Takeda"|tablet|tabletter
28103656904|Inspra|tablet|tabletter
28103657004|Inspra|tablet|tabletter
28103666204|Procoralan|tablet|tabletter
28103666304|Procoralan|tablet|tabletter
28103668604|Nefoxef|tablet|tabletter
28103671304|Sumatriptan "Sandoz"|tablet|tabletter
28103671404|Sumatriptan "Sandoz"|tablet|tabletter
28103673004|Relpax|tablet|tabletter
28103678704|Diovan Comp 160 mg/25 mg|tablet|tabletter
28103678904|Pravastatin "Stada"|tablet|tabletter
28103682604|Simvastatin "Hexal"|tablet|tabletter
28103699304|Crestor|tablet|tabletter
28103702404|Dolenio|tablet|tabletter
28103711904|Bonviva|tablet|tabletter
28103713404|Femanor|tablet|tabletter
28103718504|Mirtazapin "KRKA"|tablet|tabletter
28103718604|Mirtazapin "KRKA"|tablet|tabletter
28103718704|Mirtazapin "KRKA"|tablet|tabletter
28103728304|Finasterid "Sandoz"|tablet|tabletter
28103728904|Cetirizin "BMM Pharma"|tablet|tabletter
28103733804|Sertralin "KRKA"|tablet|tabletter
28103733904|Sertralin "KRKA"|tablet|tabletter
28103739804|Risperidon "Sandoz"|tablet|tabletter
28103739904|Risperidon "Sandoz"|tablet|tabletter
28103740004|Risperidon "Sandoz"|tablet|tabletter
28103744304|Zopiclon "Stada"|tablet|tabletter
28103756404|Coversyl Novum|tablet|tabletter
28103756504|Coversyl Novum|tablet|tabletter
28103756604|Coversyl Novum|tablet|tabletter
28103757104|Crestor|tablet|tabletter
28103761004|Revatio|tablet|tabletter
28103762705|Metformin "Stada"|tablet|tabletter
28103764205|Diovan|tablet|tabletter
28103785105|Naltrexon "AOP"|tablet|tabletter
28103789505|Metformin "Teva"|tablet|tabletter
28103789605|Metformin "Teva"|tablet|tabletter
28103792405|Azithromycin "Sandoz"|tablet|tabletter
28103795905|Gabapentin "Teva"|tablet|tabletter
28103801405|Kuracid|tablet|tabletter
28103801505|Kuracid|tablet|tabletter
28103803205|Inovelon|tablet|tabletter
28103803305|Inovelon|tablet|tabletter
28103803405|Inovelon|tablet|tabletter
28103807105|Azithromycin "Teva"|tablet|tabletter
28103814605|Olmetec Plus|tablet|tabletter
28103814705|Olmetec Plus|tablet|tabletter
28103821705|Vesicare|tablet|tabletter
28103822405|Cipralex|tablet|tabletter
28103827905|Sumatriptan "GSK"|tablet|tabletter
28103828005|Sumatriptan "GSK"|tablet|tabletter
28103835705|Simvastatin "Sandoz"|tablet|tabletter
28103835805|Simvastatin "Sandoz"|tablet|tabletter
28103836005|Simvastatin "Sandoz"|tablet|tabletter
28103850205|Sertrone|tablet|tabletter
28103857505|Losartankalium "Actavis"|tablet|tabletter
28103857705|Losartankalium "Actavis"|tablet|tabletter
28103863305|Cozaar Comp. 100 mg/12,5 mg|tablet|tabletter
28103863505|Champix|tablet|tabletter
28103863905|Citalopram "Teva"|tablet|tabletter
28103864005|Citalopram "Teva"|tablet|tabletter
28103865205|Estradiol "Sandoz"|tablet|tabletter
28103868705|Yasminelle|tablet|tabletter
28103868805|Yasminelle 28|tablet|tabletter
28103872905|Acikure|tablet|tabletter
28103873005|Acikure|tablet|tabletter
28103876405|CoAprovel|tablet|tabletter
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter
28103888005|Pinex|tablet|tabletter
28103888605|Altifex|tablet|tabletter
28103888705|Altifex|tablet|tabletter
28103899906|Exforge|tablet|tabletter
28103903306|Sertralin "Orion"|tablet|tabletter
28103903406|Sertralin "Orion"|tablet|tabletter
28103905806|Coversyl Comp Novum|tablet|tabletter
28103910306|Sertralin "Actavis"|tablet|tabletter
28103912006|Granisetron "Stada"|tablet|tabletter
28103912106|Granisetron "Stada"|tablet|tabletter
28103914106|Valaciclovir "Sandoz"|tablet|tabletter
28103918906|Januvia|tablet|tabletter
28103919006|Januvia|tablet|tabletter
28103919106|Januvia|tablet|tabletter
28103924206|Crestor|tablet|tabletter
